,average,sd,ratio,ava,avb,cumsum,p
d__Bacteria.k__.p__Planctomycetota.c__Planctomycetes.o__Planctomycetales.f__Rubinisphaeraceae.g__SH.PL14,2.12E-05,4.33E-05,0.489897949,0.2,0,0.998788398,0.033
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Spongiivirga,2.12E-05,4.33E-05,0.489897949,0.2,0,0.998811698,0.001
d__Bacteria.k__.p__Bdellovibrionota.c__Bdellovibrionia.o__Bacteriovoracales.f__Bacteriovoracaceae.__,2.12E-05,4.33E-05,0.489897949,0.2,0,0.998834999,0.159
d__Bacteria.k__.p__Patescibacteria.c__Parcubacteria.o__Candidatus_Moranbacteria.f__.g__,2.12E-05,4.33E-05,0.489897949,0.2,0,0.998858299,0.001
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Aureisphaera,2.12E-05,4.33E-05,0.489897949,0,0.2,0.998881599,0.001
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Thalassobius,2.12E-05,4.33E-05,0.489897949,0,0.2,0.998904899,0.13
d__Bacteria.k__.p__Chloroflexi.c__Ktedonobacteria.o__Ktedonobacterales.f__JG30.KF.AS9.g__,2.12E-05,4.33E-05,0.489897949,0.2,0,0.998928199,0.001
d__Bacteria.k__.p__Planctomycetota.c__Pla3_lineage.o__.f__.g__,2.12E-05,4.33E-05,0.489897949,0.2,0,0.998951499,0.152
d__Bacteria.k__.p__Chloroflexi.c__Ktedonobacteria.o__Ktedonobacterales.f__Ktedonobacteraceae.g__uncultured,2.12E-05,4.33E-05,0.489897949,0.2,0,0.998974799,0.001
d__Bacteria.k__.p__Firmicutes.c__Bacilli.o__Izemoplasmatales.f__.g__,2.12E-05,4.33E-05,0.489897949,0.2,0,0.998998099,0.017
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__NRL2.f__.g__,2.12E-05,4.33E-05,0.489897949,0.2,0,0.999021399,0.001
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__OM182_clade.f__.g__,2.12E-05,4.33E-05,0.489897949,0.2,0,0.999044699,0.001
d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Arthrobacter,2.12E-05,4.33E-05,0.489897949,0,0.2,0.999067999,0.427
d__Bacteria.k__.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Chthoniobacterales.f__Xiphinematobacteraceae.g__Candidatus_Xiphinematobacter,2.12E-05,4.33E-05,0.489897949,0.2,0,0.999091299,0.529
d__Bacteria.k__.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Pedosphaerales.f__Pedosphaeraceae.g__DEV008,2.12E-05,4.33E-05,0.489897949,0,0.2,0.999114599,0.001
d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Eurycoccales.f__Eurycoccales_Incertae_Sedis.g__Synechococcus_PCC.7336,2.12E-05,4.33E-05,0.489897949,0.2,0,0.999137899,0.159
d__Bacteria.k__.p__Latescibacterota.c__Latescibacteria.o__Latescibacterales.f__Latescibacteraceae.g__,2.12E-05,4.33E-05,0.489897949,0.2,0,0.999161199,0.001
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Microscillaceae.g__uncultured,2.12E-05,4.33E-05,0.489897949,0.2,0,0.999184499,0.402
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Beijerinckiaceae.__,2.12E-05,4.33E-05,0.489897949,0.2,0,0.999207799,0.114
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Costertonia,2.12E-05,4.33E-05,0.489897949,0.2,0,0.999231099,0.255
d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__.Eubacterium._coprostanoligenes_group.g__,2.12E-05,4.33E-05,0.489897949,0.2,0,0.999254399,0.001
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Vibrionales.f__Vibrionaceae.g__Grimontia,2.12E-05,4.33E-05,0.489897949,0.2,0,0.999277699,0.414
d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__uncultured,2.12E-05,4.33E-05,0.489897949,0.2,0,0.999300999,0.019
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Arenicellales.f__Arenicellaceae.__,2.12E-05,4.33E-05,0.489897949,0.2,0,0.999324299,0.001
d__Bacteria.k__.p__Actinobacteriota.c__Acidimicrobiia.o__Microtrichales.__.__,2.12E-05,4.33E-05,0.489897949,0.2,0,0.999347599,0.001
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.__.__,2.12E-05,4.33E-05,0.489897949,0.2,0,0.999370899,0.001
d__Bacteria.k__.p__Myxococcota.c__Polyangia.o__Polyangiales.f__Sandaracinaceae.__,2.12E-05,4.33E-05,0.489897949,0.2,0,0.999394199,0.001
d__Bacteria.k__.p__Verrucomicrobiota.c__Chlamydiae.o__Chlamydiales.f__Parachlamydiaceae.g__Neochlamydia,2.12E-05,4.33E-05,0.489897949,0,0.2,0.999417499,0.134
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Parvibaculales.f__Parvibaculaceae.__,2.12E-05,4.33E-05,0.489897949,0.2,0,0.999440799,0.001
d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__.g__uncultured,2.12E-05,4.33E-05,0.489897949,0,0.2,0.999464099,0.001
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Paludibacteraceae.g__uncultured,2.12E-05,4.33E-05,0.489897949,0.2,0,0.999487399,0.001
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Acetobacterales.f__Acetobacteraceae.g__Endobacter,2.12E-05,4.33E-05,0.489897949,0.2,0,0.999510699,0.001
d__Bacteria.k__.p__Myxococcota.c__Polyangia.o__Polyangiales.f__Polyangiaceae.__,2.12E-05,4.33E-05,0.489897949,0.2,0,0.999533999,0.001
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Devosiaceae.g__Maritalea,2.12E-05,4.33E-05,0.489897949,0.2,0,0.999557299,0.134
d__Bacteria.k__.p__Acidobacteriota.c__Vicinamibacteria.o__Vicinamibacterales.f__uncultured.g__,2.12E-05,4.33E-05,0.489897949,0.2,0,0.999580599,0.122
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Legionellales.f__Legionellaceae.g__uncultured,2.12E-05,4.33E-05,0.489897949,0.2,0,0.999603899,0.001
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Litoreibacter,2.12E-05,4.33E-05,0.489897949,0.2,0,0.9996272,0.001
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.g__Phyllobacterium,2.12E-05,4.33E-05,0.489897949,0.2,0,0.9996505,0.001
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Nautella,2.12E-05,4.33E-05,0.489897949,0,0.2,0.9996738,0.148
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Candidimonas,2.12E-05,4.33E-05,0.489897949,0.2,0,0.9996971,0.357
d__Bacteria.k__.p__Campilobacterota.c__Campylobacteria.o__Campylobacterales.f__Sulfurovaceae.g__Sulfurovum,2.12E-05,4.33E-05,0.489897949,0.2,0,0.9997204,0.001
d__Bacteria.k__.p__Chloroflexi.__.__.__.__,2.12E-05,4.33E-05,0.489897949,0.2,0,0.9997437,0.017
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Spongiibacteraceae.__,2.12E-05,4.33E-05,0.489897949,0.2,0,0.999767,0.001
d__Bacteria.k__.p__Acidobacteriota.c__Aminicenantia.o__Aminicenantales.f__.g__,2.12E-05,4.33E-05,0.489897949,0.2,0,0.9997903,0.001
d__Bacteria.k__.p__Actinobacteriota.c__Acidimicrobiia.o__Microtrichales.f__Microtrichaceae.g__Candidatus_Microthrix,2.12E-05,4.33E-05,0.489897949,0.2,0,0.9998136,0.122
d__Bacteria.k__.p__Planctomycetota.c__Planctomycetes.o__Planctomycetales.f__Gimesiaceae.g__Gimesia,2.12E-05,4.33E-05,0.489897949,0.2,0,0.9998369,0.155
d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.__,2.12E-05,4.33E-05,0.489897949,0.2,0,0.9998602,0.001
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Arcticiflavibacter,2.12E-05,4.33E-05,0.489897949,0.2,0,0.9998835,0.001
d__Bacteria.k__.p__Bdellovibrionota.c__Oligoflexia.o__Silvanigrellales.f__Silvanigrellaceae.__,2.12E-05,4.33E-05,0.489897949,0.2,0,0.9999068,0.001
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Kiloniellales.f__Kiloniellaceae.g__Tagaea,2.12E-05,4.33E-05,0.489897949,0.2,0,0.9999301,0.001
d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__.Eubacterium._brachy_group,2.12E-05,4.33E-05,0.489897949,0,0.2,0.9999534,0.001
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Puniceispirillales.f__uncultured.g__,2.12E-05,4.33E-05,0.489897949,0.2,0,0.9999767,0.001
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__JTB23.f__.g__,2.12E-05,4.33E-05,0.489897949,0.2,0,1,0.001
d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Intrasporangiaceae.__,0,0,NA,0,0,1,0.122
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__SAR11_clade.f__Clade_I.g__Clade_Ia,0,0,NA,0,0,1,0.135
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Nitrincolaceae.g__uncultured,0,0,NA,0,0,1,0.335
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Jannaschia,0,0,NA,0,0,1,0.985
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__uncultured.g__,0,0,NA,0,0,1,0.135
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__Anaplasmataceae.g__Candidatus_Xenohaliotis,0,0,NA,0,0,1,0.821
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__S25.593.g__,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Alphaproteobacteria_Incertae_Sedis.f__Unknown_Family.g__Acuticoccus,0,0,NA,0,0,1,0.995
d__Bacteria.k__.p__Marinimicrobia_.SAR406_clade..c__.o__.f__.g__,0,0,NA,0,0,1,0.122
d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Cyanobacteriales.f__Paraspirulinaceae.g__uncultured,0,0,NA,0,0,1,0.251
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Parvibaculales.f__uncultured.g__,0,0,NA,0,0,1,0.141
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Marinobacteraceae.g__Marinobacter,0,0,NA,0,0,1,0.459
d__Bacteria.k__.p__Firmicutes.c__Bacilli.o__Entomoplasmatales.f__Spiroplasmataceae.g__Spiroplasma,0,0,NA,0,0,1,0.413
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.__.__,0,0,NA,0,0,1,0.934
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Sphingobacteriales.f__Sphingobacteriaceae.g__Sphingobacterium,0,0,NA,0,0,1,0.114
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.g__Ahrensia,0,0,NA,0,0,1,0.893
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__.g__Candidatus_Jidaibacter,0,0,NA,0,0,1,0.25
d__Bacteria.k__.p__Bdellovibrionota.c__Oligoflexia.o__053A03.B.DI.P58.f__.g__,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Desulfobacterota.c__Desulfuromonadia.o__.f__Geopsychrobacteraceae.g__Desulfuromusa,0,0,NA,0,0,1,0.135
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Blattabacteriaceae.g__uncultured,0,0,NA,0,0,1,0.542
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__SAR11_clade.f__Clade_I.g__Clade_Ib,0,0,NA,0,0,1,0.261
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Litoricolaceae.g__Litoricola,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Campilobacterota.c__Campylobacteria.o__Campylobacterales.f__Helicobacteraceae.g__uncultured,0,0,NA,0,0,1,0.971
d__Bacteria.k__.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus,0,0,NA,0,0,1,0.228
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Sagittula,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae.g__Massilia,0,0,NA,0,0,1,0.651
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__NS5_marine_group,0,0,NA,0,0,1,0.122
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Maribius,0,0,NA,0,0,1,0.567
d__Bacteria.k__.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Arctic97B.4_marine_group.f__.g__,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Anoxybacillus,0,0,NA,0,0,1,0.114
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Hymenobacteraceae.g__Hymenobacter,0,0,NA,0,0,1,0.135
d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Cyanobacteriales.f__Paraspirulinaceae.g__,0,0,NA,0,0,1,0.748
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Sphingobacteriales.f__Sphingobacteriaceae.g__Pedobacter,0,0,NA,0,0,1,0.237
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Alphaproteobacteria_Incertae_Sedis.f__Unknown_Family.__,0,0,NA,0,0,1,0.523
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Psychrobacter,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.g__Propionibacterium,0,0,NA,0,0,1,0.114
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Xanthobacteraceae.g__uncultured,0,0,NA,0,0,1,0.237
d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Kocuria,0,0,NA,0,0,1,0.253
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Nitrosomonadaceae.g__mle1.7,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Opitutales.f__Puniceicoccaceae.g__MB11C04_marine_group,0,0,NA,0,0,1,0.138
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Marivita,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Cyanobacteriales.f__Nostocaceae.g__Mastigocoleus_BC008,0,0,NA,0,0,1,0.915
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Beijerinckiaceae.g__Bosea,0,0,NA,0,0,1,0.14
d__Bacteria.k__.p__Firmicutes.c__Bacilli.o__Thermicanales.f__Thermicanaceae.g__Thermicanus,0,0,NA,0,0,1,0.114
d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.g__Propioniciclava,0,0,NA,0,0,1,0.121
d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Clostridia_UCG.014.f__.g__,0,0,NA,0,0,1,0.114
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Paracaedibacterales.f__Paracaedibacteraceae.g__uncultured,0,0,NA,0,0,1,0.541
d__Bacteria.k__.p__Desulfobacterota.c__Desulfobulbia.o__Desulfobulbales.f__Desulfocapsaceae.g__uncultured,0,0,NA,0,0,1,0.114
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Beijerinckiaceae.g__Chelatococcus,0,0,NA,0,0,1,0.114
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Tistrellales.f__Geminicoccaceae.g__Candidatus_Alysiosphaera,0,0,NA,0,0,1,0.449
d__Bacteria.k__.p__Desulfobacterota.c__Desulfuromonadia.__.__.__,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Dysgonomonadaceae.g__Proteiniphilum,0,0,NA,0,0,1,0.114
d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Cyanobacteriales.f__Xenococcaceae.__,0,0,NA,0,0,1,0.61
d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Cyanobacteriales.f__Microcystaceae.g__Synechocystis_BDHKU.20401,0,0,NA,0,0,1,0.37
d__Bacteria.k__.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Rubritaleaceae.g__Luteolibacter,0,0,NA,0,0,1,0.129
d__Bacteria.k__.p__Bdellovibrionota.c__Bdellovibrionia.o__Bdellovibrionales.f__Bdellovibrionaceae.g__OM27_clade,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Vibrionales.f__Vibrionaceae.g__Enterovibrio,0,0,NA,0,0,1,0.548
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Devosiaceae.__,0,0,NA,0,0,1,0.134
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__NS2b_marine_group,0,0,NA,0,0,1,0.141
d__Bacteria.k__.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Halobacillus,0,0,NA,0,0,1,0.131
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Halomonadaceae.g__Terasakiispira,0,0,NA,0,0,1,0.369
d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Phormidesmiales.f__Phormidesmiaceae.__,0,0,NA,0,0,1,0.372
d__Bacteria.k__.p__Actinobacteriota.c__Acidimicrobiia.o__Microtrichales.f__Microtrichaceae.g__IMCC26207,0,0,NA,0,0,1,0.344
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Magnetospiraceae.g__Magnetospira,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Nitrosococcales.f__Methylophagaceae.g__Methylophaga,0,0,NA,0,0,1,0.253
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Paracoccus,0,0,NA,0,0,1,0.651
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Weeksellaceae.g__Cloacibacterium,0,0,NA,0,0,1,0.114
d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Caloramatoraceae.__,0,0,NA,0,0,1,0.114
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales.f__Caulobacteraceae.g__Brevundimonas,0,0,NA,0,0,1,0.141
d__Bacteria.k__.p__Verrucomicrobiota.c__Omnitrophia.o__.f__.g__,0,0,NA,0,0,1,0.259
d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium_sensu_stricto_12,0,0,NA,0,0,1,0.286
d__Bacteria.k__.p__Planctomycetota.c__Phycisphaerae.o__Phycisphaerales.f__Phycisphaeraceae.g__Algisphaera,0,0,NA,0,0,1,0.453
d__Bacteria.k__.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio,0,0,NA,0,0,1,0.443
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Rhodospirillaceae.g__Pararhodospirillum,0,0,NA,0,0,1,0.159
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Puniceispirillales.f__SAR116_clade.g__,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__EV818SWSAP88.f__.g__,0,0,NA,0,0,1,0.282
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__,0,0,NA,0,0,1,0.347
d__Bacteria.k__.p__Patescibacteria.c__Gracilibacteria.o__JGI_0000069.P22.f__.g__,0,0,NA,0,0,1,0.509
d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Cyanobacteriales.f__Microcystaceae.g__,0,0,NA,0,0,1,0.143
d__Bacteria.k__.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__ZOR0006,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Verrucomicrobiota.c__Kiritimatiellae.o__Kiritimatiellales.f__Kiritimatiellaceae.g__R76.B128,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Chloroflexi.c__Chloroflexia.o__Thermomicrobiales.f__JG30.KF.CM45.g__,0,0,NA,0,0,1,0.671
d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Phormidesmiales.f__Nodosilineaceae.g__Halomicronema_TFEP1,0,0,NA,0,0,1,0.794
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Endozoicomonadaceae.g__Kistimonas,0,0,NA,0,0,1,0.352
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Xanthobacteraceae.g__Bradyrhizobium,0,0,NA,0,0,1,0.255
d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Glutamicibacter,0,0,NA,0,0,1,0.141
d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Dermacoccaceae.g__Kytococcus,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__SAR11_clade.f__Clade_I.__,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae.g__Terrisporobacter,0,0,NA,0,0,1,0.146
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Tateyamaria,0,0,NA,0,0,1,0.139
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Ectothiorhodospirales.f__Ectothiorhodospiraceae.g__uncultured,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Cardiobacteriales.f__Cardiobacteriaceae.g__uncultured,0,0,NA,0,0,1,0.667
d__Bacteria.k__.p__Verrucomicrobiota.c__Chlamydiae.o__Chlamydiales.f__Simkaniaceae.g__Simkania,0,0,NA,0,0,1,0.345
d__Bacteria.k__.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Halodesulfovibrio,0,0,NA,0,0,1,0.46
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__MWH.UniP1_aquatic_group.g__,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Porticoccaceae.g__SAR92_clade,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Bogoriellaceae.g__Georgenia,0,0,NA,0,0,1,0.114
d__Bacteria.k__.p__Margulisbacteria.c__.o__.f__.g__,0,0,NA,0,0,1,0.506
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Ottowia,0,0,NA,0,0,1,0.114
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Phocoenobacter,0,0,NA,0,0,1,0.122
d__Bacteria.k__.p__Desulfobacterota.c__Desulfobulbia.o__Desulfobulbales.f__Desulfobulbaceae.g__Desulfobulbus,0,0,NA,0,0,1,0.276
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Roseobacter_clade_CHAB.I.5_lineage,0,0,NA,0,0,1,0.451
d__Bacteria.k__.p__Campilobacterota.c__Campylobacteria.o__Campylobacterales.f__Arcobacteraceae.g__Malaciobacter,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Corynebacteriales.f__Mycobacteriaceae.g__Mycobacterium,0,0,NA,0,0,1,0.746
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Vibrionales.f__Vibrionaceae.g__Thaumasiovibrio,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Acidovorax,0,0,NA,0,0,1,0.135
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Xanthobacteraceae.__,0,0,NA,0,0,1,0.124
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__Marinoscillum,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Ascidiaceihabitans,0,0,NA,0,0,1,0.135
d__Bacteria.k__.p__Planctomycetota.__.__.__.__,0,0,NA,0,0,1,0.363
d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae.g__Intestinibacter,0,0,NA,0,0,1,0.124
