OTU ID	Mytilisepta.virgata	Cellana.toreuma	Siphonaria.laciniosa	Saccostrea.cucullata	Lunella.granulata	Echinolittorina.malaccana	Reishia.clavigera	Barbatia.virescens	Monodonta.labio
de9c0024178d2e44764d6796d47a1daa	42	0	0	0	0	0	0	0	0
d6056e7d2b67bfbee3893ba2b76809cc	25	0	0	0	0	0	0	0	0
f2f6c333342cd137001ee1c58fde55ff	11	0	0	0	1	0	0	0	0
9441184d7285560bb793237c46c224df	0	0	0	0	0	38	0	0	0
1a0788369ca123277da564e66b836b4c	11	0	0	0	0	0	0	0	0
32192564340f4b5e708d2871bc39d881	2	0	0	0	1	0	0	0	3
eb3d35f8d64e1a454a59152302577ef0	87	0	0	0	0	0	0	0	0
6b10e1f346606fde8542edaa59924a28	0	0	0	0	0	159	0	0	0
63254b1e2849dd787c253174c4143d69	14	0	0	0	0	0	0	0	0
85ebae570d48c0bb71f034b1790fde8a	0	0	0	0	0	0	0	46	0
c212ee1cf4915f08e73ede6e7a5834be	0	0	0	0	0	0	0	0	51
1d9862cf7c21f80b021335df23fff86a	6	0	0	0	0	0	0	5	0
f446d73bf1fbd1ca11cfc11728c2bade	0	1906	0	0	0	0	0	0	0
dfac32965d094ae86ed070b49d76656b	0	0	0	0	0	8	0	0	0
a499f42794d875270736ac72dd4e7d25	5	15	2	0	0	3	0	0	4
9efb7777b23e489a572cdd2eec531007	0	0	0	0	0	0	0	11	0
808bb144d43fe016603433253fc2136f	15	0	0	0	0	0	0	0	0
2d01e287b008e809608fdcefb3cc5fde	6	0	0	0	0	0	0	3	0
6eb3a29eb2aedb0e54ebcbc2817ed817	0	0	0	0	760	0	0	0	0
62db655570515cefa5a575c4f3711b36	37	0	0	0	0	0	0	0	0
f19dff72e9eadbd52aa8dcd448acd88e	7	0	7	0	0	2	0	0	0
da62d7fe19a9621a12407ad8fc6bbe84	2	0	0	0	0	0	0	3	0
3d19ead6600023abd20992e4a2e86795	104	0	1	0	1	0	0	0	0
55a1f7fe59ecc45660d646a28677d682	0	0	0	15	0	0	0	0	0
9daa5fdcda74b4942f0ec5d8038291ca	1	1	0	0	2	0	0	0	0
1b7a2da2a95f0d2e698ad1af95d17cd6	6	0	0	0	0	0	0	0	0
20597cf252e9627c3bea6e40356ddc76	0	0	5	0	0	0	0	0	0
c34e5b9f9a8325cf62592d0449030545	0	0	0	2921	3	0	0	0	0
d7cafc45ab6652ae8c288ea5643774af	0	0	0	4	0	0	0	0	0
134f18f876d46b27960fb1be3254eaa5	0	0	0	3	0	0	0	0	0
4f8eb60fbdfdac7bf9a6fedf439e8886	6	0	3	5	0	0	15	0	0
e776709d790046b36876d45cef8491eb	2	0	2	0	0	0	0	0	0
93da06a5cec78ede8bb01a4781989b02	8	0	0	0	0	0	0	21	0
8cc492d66cb382305576fa9df9020e72	0	0	0	0	36	0	0	0	0
da6f0b91c098dd93cd2b1284ca7cd50d	2	2	0	0	0	0	11	25	0
936da92c841c545c4e9633b60a864994	32	0	0	0	0	0	0	0	0
69047013b789102da58985a4e738c9a1	2	0	0	0	0	4	0	0	0
23d38bbcd1dceaed4eaa1a3ea8c34bca	10	0	0	0	0	0	0	0	0
eb95fbe2903a65c841acbf7ffb87e3dc	19	0	0	0	0	0	0	0	0
c62bf16b6757359e356f329b90d1c2b2	31	0	0	0	0	0	0	0	0
451a8b03d0f9a9ba3a75760827c9b2eb	1	2	6	0	0	0	0	0	0
1389f00b2c69173e32d232ae3762a4c9	0	4	169	0	0	0	0	0	0
517257745b3fd89ef0fdd3e507232fc6	8	0	0	0	0	0	0	0	0
eb0711517d52e1798e61c4d988e45972	5	0	0	0	0	0	0	0	0
d3e09bb1cfee53d08c38c5c81bd4fefc	97	0	0	0	0	0	0	6	0
7af6c6b2de6e5813d1f5878b45d6c147	4	0	0	0	0	0	0	0	0
133306e1e89da45c4f6ab93256436364	0	0	410	0	0	0	0	0	0
7dcf45697cf4be5045229dcefe5cb00d	30	0	0	0	0	0	0	0	0
feae9ac8586bf13067c2a3530704b44f	0	0	0	0	0	0	0	0	5
9404cbef6b6e2331bd4377f937a7870a	11	0	0	0	0	0	0	0	0
25900b54ca92cf93ea64f489f9529011	307	0	0	0	0	0	0	0	0
f6715d2770d3ba96c8fa52848fa00872	5	0	88	0	0	0	3	0	0
451659ba412eceb46a478327bb9fbff9	0	0	0	39	0	0	0	0	0
673653f5025e3ebd30de993906881225	6	0	0	0	0	0	0	5	0
cc470dfb6c850b24773ae529c773a065	17	0	0	0	0	0	0	0	0
b710b9876003bde04d1c6a6f6555a38e	1246	4	0	0	0	0	0	0	0
33505936975750995184764dde12c21a	1	0	0	0	0	0	0	0	0
ff58cb8e2b5fc18d0294effbebecad6a	0	8	0	0	0	0	0	0	0
d7e19dfe80940ae46bc3aff0805e4421	0	2	0	0	0	0	0	0	0
9360cee1e44a6e72ae01179a0a6948b4	2	0	0	0	0	0	0	2	0
7c7743d31c0fb492c7e9272148daa4c5	201	0	0	0	0	0	0	0	0
ae30ea6fde1ad3aab2f47de83e6aaaa8	0	0	0	0	4	0	0	0	0
16cef0cf178b30dbe54b30616573f1db	7	0	0	0	0	0	0	5	0
cc94be5a149b0fb00c33170829dc8cff	15	0	0	0	0	0	0	0	0
0187ba8d7a0d5c28abc3df2c401560b3	0	0	0	0	2304	0	0	0	0
341cd83fca47f74e3f892b53de6ba297	0	0	0	0	0	0	0	0	8
339f68c3e2fd1ab12d91ac119a3b5c33	77	0	0	4	0	0	0	5	0
7573659827cd1b41e523fc7b71a98c85	0	0	0	0	0	0	3	0	0
9102ced5f4e4bf0df6ed022b7423e515	0	0	0	0	0	29	0	0	0
7879f240dfb3632e36121a9d18b29d32	5	0	0	0	0	0	0	0	0
15d7801d307503dadf690da66f77ca6c	2	0	0	0	0	0	0	1	0
f10df8f73c88c7a55dd6a675bf823994	53	0	0	0	0	0	0	0	0
ff6358e577e1ca3db5aef5f6feca950c	4	0	0	0	0	0	0	0	9
7b0d4e012ed28214e71fe3aee9839572	197	0	0	0	0	0	0	0	0
4c6ceaae5d908294e2dc66d0240ea2a0	3	0	0	0	0	0	0	0	0
c49060e6b88ee45493f97243e41c2049	4	0	0	0	0	0	0	0	0
579af6337421c0b86c435348d3e8b00f	2	0	0	0	0	0	0	7	0
171afea8f4ed2c59b319fb3b2846f2ad	0	0	0	0	665	0	0	0	0
9136e4c0df3b36e3c53e992867342308	176	1046	4682	20	128	1006	692	27	0
a78a904468a6ec84168411f7be952cec	22	0	0	0	0	19	0	2	2
d1e1f3126aec188be5b262ddc49bba4c	2	0	0	0	0	0	0	0	0
97d9c2e8d58f33c629a8cd9c620ff978	0	0	0	0	0	3	0	0	0
40709096b0cfc9d44057c37c1754e452	2	0	0	0	0	0	0	3	0
f8da3ec060a1bdcccf21fa2e19bcd5c0	0	0	0	0	0	0	0	4	0
b4685cfaf6436fd5b700503c54c57e50	0	0	0	0	2	0	0	0	0
86a2ada2aa39dcbb17060e96ec9ccd23	16	0	0	0	0	0	0	14	0
ca93469a6b9bf62502d75790b24cb117	0	0	18	0	0	0	0	0	0
092f7d1d6b19e34d123c63048eb4e1cc	0	0	0	0	0	17	0	0	0
cffdb078609c107b959b2438f6fe6461	0	2	0	0	0	0	0	0	4
89ed860c9ba3bf8c93471f215d92b0fb	0	0	0	0	0	38	0	0	0
560b330d682a185a48ed2ec94f589d24	700	0	0	0	0	0	0	0	0
cb4af2bf443a318c2ea27c97ea3fa4ea	12	0	0	0	0	0	0	2	0
c01b6582dc6c74084eea407593957523	0	0	0	0	0	0	0	0	95
29c5e98959935bba5c830de1669a7dc2	0	0	0	108	0	0	0	12	0
b454e51ed99eb56a2de2ed8ff73aa4c0	6	1	0	0	0	0	0	0	0
114aa1a882d563f40fc193b23c3393fd	6	0	0	0	0	0	0	6	4
9c630bae8884f7e26afdfde565ac4c1a	3	0	0	0	0	0	0	0	0
853131a5f108293a42fe768908d9478d	19	0	0	0	0	0	0	0	0
08c8a4c125d07d447cd72eb2f8480098	0	0	4	0	0	0	0	0	0
a797d667b59d2f550432c444d72b2f5c	0	0	0	0	0	0	0	5	0
59b61e9db936600956c5e87295b1afcc	0	1	3	0	0	0	0	0	0
47a6cfad558e2783645d06634f09a9dc	82	0	0	0	0	0	0	0	0
adb14bf73373505f94912e0f2cefe61a	7	5	9	0	0	5	1	0	0
24c3889fa9d1547cfce3f9611f52a78d	19	0	0	0	0	0	0	0	0
276118cefee98366d9cc68a113843c73	2	0	0	0	0	0	0	0	3
f8dc1f8bbd4c9cca9dcc0092de138279	0	0	0	2	0	0	0	5	0
bb4d777505944407281b947951a932a5	8	0	0	0	0	0	0	0	0
bc87aa4128c24337d116c2579e9f7062	10	0	0	0	0	0	0	0	0
7eafc2781fac5ec9874e9710120b8960	0	0	0	0	21	0	0	0	0
59240ac94f56b0eb247c2fb1e8a6420c	20	0	0	0	0	0	0	0	0
2116d77e65200e174e8bba73e1428836	0	2	0	0	0	0	6	0	5
224f2de11dfa48a822a48d1dd5673c77	11	0	0	0	0	0	0	0	0
8f2eeb3ddd826c196b850f588c30e06b	181	0	0	0	0	0	0	0	0
795bf77dd2be9a95c410f86e0f54f1a8	16	0	0	0	0	0	0	3	0
2fbac89ca4f892f55433c560ef4fd5f6	15	0	0	0	0	0	0	0	0
1a7c1d648207792fb1507c9793c16c8b	0	0	0	0	0	0	0	0	15
215cc77384ee65e08d8eeda4ace61505	0	513	0	0	0	0	0	0	0
1ca6ed0b9d65def070d564e63dd5641d	10	0	0	0	0	0	0	0	0
eb33309f7b352bfc1c3fca33009a2ffd	34	0	0	0	0	0	0	0	0
310861044999c3efeb6831c5016baff5	0	0	4	0	0	0	0	0	41
ae9b2ba5159eb1ecca0276eedbbb550b	23	0	0	0	0	0	0	0	0
ae21806fbc653cc2e3737ddde3b9e26b	2	0	0	0	0	0	0	0	0
bcaa6e22834662f9105335a80b4e025e	0	4	3	0	0	0	0	0	0
8e794ee72911f9be69b4492bb83c9938	6	0	0	0	0	0	0	2	0
e65471b7e9ac09e8c77f4661576a0396	32	0	0	0	0	0	0	7	0
c1de0182c7bde855f559674600ec67b0	0	0	0	0	0	14	0	0	0
2693ff9610331008d244481f8eea3590	0	0	10	0	0	0	0	0	0
5f073dd1c23e1a811e20b4553da88de6	1	0	0	0	0	0	0	0	0
7c45669f15f67b03c4dbef4224ce65ab	0	0	0	0	0	0	0	0	1
977403e93af3f1633bc3d4822d076bd9	13	0	0	0	0	0	0	0	0
93c07a195163c3750c65d03c65192b73	5	0	0	0	0	0	0	0	0
b0656bd3c5a4a35872a7a18eef59c1a7	0	0	0	0	0	0	0	18	0
a5625985694d8ed86401f947c67c7abd	7	0	0	0	0	0	0	0	0
90a9dab6fe077ce9dc4ee47a636eb777	0	0	0	0	0	3	0	0	0
0a43a6d0da7eed0b709d96c03bb67189	15	0	0	0	0	0	0	0	0
aa57136f144d4b56dee1d425dd229ef9	343	0	0	0	0	0	0	25	0
95a6153595d303d82a450eb2274fd53e	0	10	0	0	0	0	0	0	0
dc0ca7ff2ec35421fc4c1ab31d463feb	4	0	0	0	0	0	0	0	0
6929900b3007e5e9633f8ef601aed11d	0	2	13	0	0	0	0	0	1
77cf20bc7465209cb330f353621bd575	24	0	0	0	0	0	0	1	0
faa6762cc1157a430e988cb129114b6e	0	2	0	0	0	0	0	7	0
ca28d08d6e67d823279593c22486767d	0	8	9	0	0	8	0	0	0
6f71c52f63d4f0f82a2e0030a8dd3ae4	0	0	0	6	0	0	0	0	0
9fb01b3700eae2b25adf3305f8ed1ad8	0	0	0	0	0	1	0	0	0
79186c39ade8bf70446b4c6a72ebf4d1	0	0	0	0	1	0	0	0	0
80ac7fcc4b2188ae31bfd4dbcf73409f	0	0	57	0	0	0	0	0	0
9f8f2de3f6f94ccb322a1d12860287aa	0	0	9	0	0	0	0	0	0
9ff53edef6fd546c4f1d8d8cb37ae434	9	0	0	0	0	0	0	0	0
7ea09b344b79252989e11eb9b7d0f8cf	0	9	8	0	0	0	0	0	0
3370492a41693fb50df3eb64a308bdbf	0	0	0	0	0	0	0	0	4
d6e68a5b35707780c2898b4a2fbeed1c	0	0	0	0	0	0	0	0	1
54504f275e2701c4f0f6c3e3efd6c16d	0	0	0	0	133	0	0	0	0
eb59186936c7c56f848a2509d4fde0a6	3	0	0	0	0	0	0	0	0
eba8e23148c5f3c3bca9cd2343023eb4	0	19	0	0	0	0	0	0	0
9b048111634234e4699d56ddf14e3580	0	0	9	0	0	0	0	0	0
99c2c38a5ca2e3eaea312bbe3c7ac8c8	2	0	0	5	0	0	0	0	0
95f646340ec500647b1ad0dcefaf1cb7	0	0	0	0	1	0	0	0	0
e1eebe6ad9bbba684583f701908a6a6d	0	0	4	0	0	0	0	0	0
f2078657556d766f8544eb3c5edf1e66	6	0	0	0	0	0	0	0	0
104c864c72716963e606baef2ef54613	0	0	10	0	0	0	0	0	0
b6b1e1c237f2c1fc64dc4c256691adeb	0	0	0	0	1	0	0	0	0
77b3b88dcae9ef70c6bd94130135b50d	0	0	28	0	0	0	0	0	0
920a828f21856a850f23a3138e669007	5	0	0	0	0	0	0	0	0
891e4d6985d5e02d4a1d652eea5f52ba	0	0	0	5	0	0	0	0	0
bad30d184f2062d82d0380666f5dcb81	0	0	0	0	11	0	0	0	0
4848d831f682a6501b6017e42efcc3e7	8	0	0	0	0	0	0	8	0
e84c544b8aa8045993ee6bbeb5f033f0	0	0	0	0	0	15	0	0	0
84fbe80b924f04fa567730dbbdabc956	372	0	0	0	0	0	0	0	0
fe8264b9a81dc7a2aede7309d78a3e21	2	0	3	0	0	0	0	0	0
a70d2c71959e5f113a1f8e83140624d1	4	0	0	0	0	0	0	1	0
d0d0bf36243f1062e79cc4abd9cffd6f	0	453	0	0	0	0	0	0	0
ff96164fa561561f1631ed61ff7debe5	0	0	0	0	0	31	0	0	0
5449aebb78d0c77d57b2083e7b0065b0	0	0	0	18	0	0	0	0	0
fa3124708bb90f92cdabd9c6039b96f5	8	0	3	3	0	0	0	0	1
8ad240e24bacf0d6e336963dca232528	8	0	0	0	0	0	0	0	0
a21f80fb9f101a5a66bfc0d699b59fbd	0	1	0	0	0	0	0	0	0
40bef235292955e652a277d5857fbed5	0	0	0	0	0	18	0	0	0
2e33f7b465bafd2b864e42397bdddfa0	0	0	0	0	0	31	0	0	0
7f193389ade22f1eee1caf2ce4b27845	0	201	0	0	0	0	0	0	6
bacf218bde33b569d7a4abe83cb03d1a	0	685	0	0	0	0	0	0	0
32fcf823c50828174e79fae175662de3	6	0	0	0	0	0	0	0	0
3920d8c0cf72185f3a5e974d490877a7	0	0	13	47	0	0	0	0	0
5290604fd62f1882400f775c725eee42	11	0	0	0	0	0	0	0	0
90da7f92ca8377316be80ca74b498dc4	67	0	16	2	0	0	0	4	0
c104453bc3bd3794472c13f612e5a04a	4	0	0	0	0	0	0	0	0
235becbea5443f6ca7ad20f096fd88ca	0	5	15	0	0	0	0	0	0
b2e528f679d9ee4c13c21fa348188550	0	0	0	39	0	0	0	0	0
fc141db6a9dafd5d2fa70ef33f51ce07	2	0	0	0	0	0	0	0	0
154c5b6e30217e218d217c2c3e595e29	0	0	0	0	0	48	0	0	0
7092286459e626a3ebc1a5bb8b959261	190	0	0	1	0	0	0	0	0
a6cc700be74b26d974643f9a7007ce38	0	0	0	5	3098	0	0	0	0
aab0b2fbe8247c8550fe5cdb17efb7c1	29	0	0	0	0	0	0	0	0
bcb003da071f2e61f09286880293b2ae	6	0	0	0	0	0	0	0	0
00b887c822f18cdb3a08cc7a881b95b1	3	0	1	0	0	0	0	0	0
e62cf3757a34352ca3fa9a714b518aa0	0	0	11	0	0	0	0	0	0
08078219397103f8e4d31b8aeab154af	76	0	0	0	0	0	0	0	0
dc43b0d61bd1adcdb411144814216769	0	0	3	0	1	0	0	0	0
754229be43f8e677410b163019e6a72b	0	0	4	0	7	0	0	0	0
1d753c6517717a3a7a5658a98b3b4e8c	3	0	3	0	5	0	0	0	0
f050aa6a640df3dce943e6fc8066c408	0	0	13	0	0	0	0	0	0
7df5ec50fe924572790d0f9d2df1f399	9	0	0	0	0	0	0	5	0
3991ae3f8c4b34724b231f02db2d2473	0	10	12	0	0	0	0	0	0
1ab98fc291efc8414a607b498977e665	4	0	0	0	0	0	0	0	0
a7c7c74a43ed2bc6eee516b3c6cbed15	25	0	0	0	0	0	0	0	0
51b963426fcb2ac398ffd56b7f7ee80d	0	0	0	7	0	0	0	0	0
d3da03ac026eb511dbca3654d9354842	7	0	0	0	0	0	0	136	0
66d1bc7edb04baaccd1201df583ab3c9	17	0	0	0	1	0	0	4	0
ec2e6143382fac00fd06cc5fac7418c1	0	0	0	0	0	0	0	2	0
23c23fa44f51fb4b0381ece8f0190eb9	0	0	0	0	0	5	0	0	0
9ba6a266737907ab0c7bd9bd9aabd8c3	0	0	12	0	0	0	0	0	2
12e13be09a91a0896c17dd8d36044700	14	0	0	0	0	0	0	5	0
cedcc51154de2dc324a848438843beb8	18	0	0	0	0	0	0	0	0
eff61a048a1f814aaa6aa1f59aa2d52f	0	46	243	0	0	51	78	0	0
5d4c1cb104f7c651319fce7b5f9207cf	0	0	0	0	0	25	20143	30	0
577d33689995c3211cd89cc1425a02be	11	0	0	0	0	0	0	0	0
365c449302427862ac81ffb82e7a6d88	2	0	0	6	0	12	0	0	0
30baf6854360595f008f131d3d549f94	1	0	0	3	0	0	0	0	0
47e9502156d0c2591f77d131ecc382eb	111	0	0	0	0	0	0	0	0
62c5789727e500eafaa65533cf67d490	0	0	20	0	0	0	0	0	0
73506eacfaa69dd58a030ec7642cc71e	0	1	10	0	0	0	0	0	0
fb3f8f0751312a23b42a1a1d9ecd3941	0	0	0	0	0	38	0	0	0
25a56b1f59a71f4d71e19130b52a9453	0	0	0	0	0	0	0	47	0
e7c2b28428257b001f30838782b58b28	24	0	3	0	1	0	0	0	1
1c10c259ad4c27d5c56dbbaacf1e8a12	8	0	4	0	0	0	0	0	4
b8c2f8b817e8867dfac8701e46f76f65	17	0	0	0	0	0	0	0	0
e93b8023fe5e5813783ee3a593f67aa6	38	0	0	3	0	0	0	0	0
ae7f7f517a1a18d21c5403130cf21095	0	0	0	0	0	0	0	0	2
741ff76acc26643dd5e13b8beb5cfff2	2	0	0	0	0	0	0	1	0
b4abc66744c48a9cc245044396e8b13a	0	0	0	0	0	0	4	1943	0
820597a2f664d21183332d49e9890da7	2	0	0	0	0	0	0	7	0
e24d520f0608c74217d88fb061645518	49	0	0	0	0	0	0	0	0
364c6df47394179ba3fa7c895b732d55	0	0	0	28	0	0	0	0	0
d960bb6605db19e948e3cacca6bc992e	0	0	0	0	0	4	0	0	0
1752c3464bac772147c7a9046ed6d3ff	0	14	0	0	0	0	0	0	0
da06176a65cf12d8c9bf7a9caff6364e	0	0	0	0	0	0	0	3	0
7e3ac20300e32609b8d94a1cf5ab5b24	79	0	0	0	0	0	0	0	0
99c6a8e3f3dd6e7fd7f2e12ab564ff63	3	0	0	0	0	0	0	0	0
3cdb376dfe0b8c7086688b840378ade4	0	0	0	115	0	0	0	0	0
4543061df13366ec348208e8cbc39929	3	0	0	2	0	0	0	0	0
9fca3462b2b865217243e13e10da1114	0	0	0	1	0	0	0	0	0
374c940c827f015dfb5eafe89efef420	0	0	0	0	3200	0	0	0	0
da331648ff2c07cdbe5e643fe652b737	24	0	0	0	0	0	0	0	0
8be6404e5860f1d60e093f3a803e3386	0	1	65	0	0	0	0	0	1
8e7e9a698c76f627746b6483abe2d46d	6	0	3	0	0	0	0	0	0
b44115e6c2e1ea67bb3e32fe1631e82f	102	0	0	0	0	0	0	0	0
221e60ad8d8f0bc46b129c83c3ceba2b	8	0	0	5	0	0	0	0	0
5716ea802a950d51abedc5400264007c	0	0	0	0	0	0	0	0	1
55f311c3d90536b6390f46021a90218f	64	0	0	0	0	0	0	0	0
de468f4305107969517af322f7289ebd	5	0	0	0	0	0	0	0	0
143027873f4a92051319c6259d444ee0	0	0	0	2	0	0	0	0	0
0b31850f451389925f3a0f2e5b53f7c0	0	0	2	0	0	0	0	0	0
8a39e2260876fe1a1a70e2dfb2f6b655	14	0	0	0	0	0	0	7	0
b303725c43bbb468e86ecebf3b0669f6	123	0	0	0	0	0	0	21	0
78b2d43d704ddfc4a08c06e5793ef119	0	0	0	0	0	9	0	0	0
c78a355368c021c87558388bdc82f4d8	5	0	0	0	0	0	0	4	0
926f3c5922d2989f07af8ce9248bf58f	0	0	0	3	0	0	0	0	3
6a078b83f7106e6da61ad3b27e669bd2	0	0	0	0	0	0	0	61	0
fdfedc8b31395654a758d15694609500	13	0	0	0	0	0	0	0	0
7483518ef14af08021318c6fabb327e1	0	3	3	0	0	2	0	0	3
dcb4d5b3d44d581b2b96b6dd841e8824	0	7	8	0	0	0	0	0	0
e05f4791933018500c0ac95894662d0b	0	0	124	0	0	0	0	0	0
c0ac11c82929b355933abb9caa0b1487	0	6	3	0	0	0	0	0	0
7f819e4437b2386854f6f6bb26a79c7b	0	0	10	0	0	0	0	0	0
f374343b8cf5e181e8034e804e68a5db	28	0	0	0	0	0	0	0	0
da624a090bd0602f78e256a343e81598	75	0	0	0	0	0	0	0	0
4df0f56ebbd07346ef4517996b9bb98e	0	0	0	0	0	15	0	0	0
bbfc37ea2cac554e4d256d7124576b81	0	11	0	0	0	0	0	0	3
82f3f01b6de2dbbe4d129685e612c03b	112	0	0	0	0	0	0	0	0
8d4968eacbb4c2f0815ddcc35702107d	9	0	0	0	0	0	0	0	0
1e5c79de3c4a2910638b2d40290535da	6	0	0	0	0	0	0	2	0
0503fc93cb6a897d8f99e21a990fac09	0	0	0	0	0	0	0	2	0
4e79d9c736e69caa3e69cd55036eb16f	8	0	12	0	0	0	0	0	2
9de2e9bb1bd7715b94deb056e0252915	0	0	2	0	0	0	0	0	0
ec21922f33eb2a5b589024c2aab14ffe	11	0	0	0	0	0	0	0	0
50d7fac08c40d369a883af1e85fc45b1	38	0	8	3	5	0	0	0	0
f24240617df8dd2b88b3c345a83a834b	0	0	0	0	0	2	0	0	0
022e949ea6f019858f0334a717770d66	0	0	0	0	0	101	0	0	0
2936acd1559a5c1bb4fe63e699221bc2	0	0	30	0	0	0	0	0	0
abf48049b2f235a7ed856ec24ddb7e53	50	0	0	0	0	0	0	0	0
4f5ac2b34f0a9dace18c5fd746cad284	0	1	0	4	0	0	0	0	0
5f64c224b47338cbf1367561381b2f39	23	1	31	27	0	5	0	3	0
3b85087889685c46e7a7554e793b3f0f	0	0	0	2	0	0	0	0	0
6c4e7e2710f2c44ae8be69a10b59b6bf	2	0	0	0	0	0	0	13	0
71ea3b78f12a1ca8dafefcfbd5d608a5	5	0	5	0	0	0	0	0	0
a5392a64d371dffc1e591b6a1917ec49	6	0	0	0	0	0	0	4	0
f7ca6321d12f2aaba81a6ed910d13e28	12	0	0	0	0	0	0	0	0
f2dcb9a7847b2d5f1db1cd5e2f67a4b5	0	0	0	0	7	0	0	1	0
990ac69f31e14f3ddf1a3d52ffc8273b	0	16	0	0	0	0	0	0	0
10e60800b6d34569111d63f3b4fc1820	0	0	0	0	0	18	0	0	0
d549f94700405d4337153c9c85c4ae1d	0	0	0	0	0	9	0	0	0
70c02872e525068a904cd1b365314611	40	0	0	0	1	0	0	10	0
0181d57fa89bc0f7a63031ed771a171e	5	0	0	0	0	1	0	0	0
bcf56871c9b286d72098eeaf90b44211	2	0	0	0	0	2	0	0	0
45f51330fb3442ff3b5f2dd28f3ece42	0	4	0	0	0	0	0	0	0
8a7c759d20daba8aded41d2f60bd59ad	0	0	8	0	0	0	0	0	0
f624cd63b7bef260a02fd39745f0b752	0	0	0	260	0	0	0	0	0
8b37cea6a803c4995eccd3d8e1dc683c	14861	34	22	0	1	0	0	0	0
7769139ab1fdc5962b0cf92150658597	0	0	34	16	9	3	0	0	0
6ebba7611e9d312755c22792e4d87901	0	0	0	10	0	0	0	0	0
925d9ca37ebcc0ae7da854e79a328068	2	0	0	0	0	0	0	15	0
cc035f1f9e175ea05900946af841cccf	0	0	0	0	0	0	0	0	6
84b19e48cdb3e8de09caa850177a33e8	30	0	0	0	0	0	0	0	0
bee73c1ee60d30f09506ed26d01a88f9	0	0	0	0	0	0	0	0	196
3c67b841d104eb2e76fb108f63f59dfb	19	0	0	0	0	0	0	70	0
118d92b651fc84b95cdbb16e4c6e5306	0	14	134	0	0	0	86	0	0
8304405fad60ab82081d0feb4ec4183e	0	0	0	0	86	0	0	0	0
2ee69533624647224639fb51f2763d3a	0	0	30	0	0	0	0	0	0
b1849cbb5a8c6b47b329a5c1e9661fb9	0	0	0	0	0	0	0	1	0
2ec2f85885e72892cc986bda3ad4c584	0	0	0	0	0	2	0	2	0
dc0cfcf0c9860d7ad76be1f382b6cb2f	0	0	0	187	0	0	0	0	0
84568e26bf48c1efeb8d8cb3828581c8	0	0	14	0	0	0	0	0	0
6826bcb9373c07cb0aa978d13dc5902e	0	0	0	0	10	0	0	2	0
4b536a02c6d19409448f8ca19298a798	5	0	0	0	0	0	0	0	0
e08feca25b46838d8914e33cc89288fc	3	3	0	0	0	0	0	0	7
03bad3eb9facfcc1439bdc30e2a2db1b	0	0	0	0	2	0	0	0	0
8a4ab78e2de5eb0e4318bea814a2a59f	3	0	0	0	0	0	0	0	0
e6b49316683e9936d0516dbe85641243	2	4	0	0	0	0	0	2	0
3e46a275b60095b267b6733b627a3d01	13	1	0	34	0	0	0	3	0
53915a1e5106b6f538ecede05c05a787	20	0	0	0	0	0	0	0	0
290b5f58187ac5df40659c4775f2dbb7	1	0	0	0	0	0	0	0	0
196a54e6d9898107572881ad84c36ef3	0	1	10	0	0	0	0	0	4
9a834caab913433e1a7ab613fd9a94df	0	0	0	0	0	6	0	0	1
c6d2f090874c432e3fb3859a823c2a3e	7	0	0	0	0	0	0	0	0
f98388dea3626e4e26f94a0142309394	7	0	0	0	0	0	0	0	0
42d7782eb6fd936cdc33b87516b6a150	0	0	3	0	0	0	0	0	4
27fd45fa5227b72f56761a48678ef53e	5	0	3	0	0	0	0	0	1
247e63147e33e8de979a993457dac7d0	3	0	0	0	0	0	0	0	0
a50b8aa623b046c78eae6ca6b8f7e8aa	0	0	89	0	0	0	0	0	8
1bc5fccd0608a2777f9265a15dbd8b65	12	0	0	0	0	0	0	0	0
6c0d78650c9a25c14efe31a6d6d336fe	0	0	0	2	0	0	0	0	0
98022aa7ece143247c804d5fc98ccda1	3	0	0	0	0	0	0	0	0
7d53ddf27d2e3ac4b1657eb3ea65e8de	0	5	6	0	0	0	0	0	4
df6aeabd721596e727120d219db3a10b	2	0	0	0	0	0	0	4	0
bcd3c7035260654b62183049142b66a8	0	0	3	0	0	0	0	2	0
94ce2214f02a963c1e8299feac73718f	23	0	0	0	0	0	0	0	0
82ee813c4098d16d457ad9ba7ebf7ad1	0	0	0	0	0	4	0	6	0
f2fac6c18c3de47dd4bb6341be94422d	9	0	4	0	0	0	0	0	0
bea0ef8056c56dc525cd401c52a1650c	1	0	0	0	0	0	0	0	0
155866f18f19783e29aa8c65cfcf6321	1	0	0	0	3	0	0	0	2
996dce3fcc1164ce4c4e532f9eff9b6a	1	0	0	0	0	0	0	0	0
11411ac04c4c50e6eb9f83e8e8771bc7	0	0	3	0	0	0	0	0	0
d1fac6e77d87a5cb545d479a469a9499	0	0	10	36	20416	5	2	0	0
0248733508154c366f51b87637120c20	28	0	13	0	5	0	1	3	13
287992e915ca4293e4506fca394b3ba5	84	0	0	0	0	0	0	0	0
240031afe9039bae009eba348b63c5c3	0	0	0	0	67	0	0	0	0
8e7a854bc625948b8c37462059f89bb2	0	0	5	0	0	0	0	0	6
f0ff5bd619f66b7c29cebc2802b2a58e	15	0	0	0	0	0	0	0	0
e6ad37fc1d6454143d60a56e0d2cacd6	30	0	0	0	0	0	0	0	0
