OTU ID	Cellana.toreuma	Saccostrea.mordax	Echinolittorina.malaccana	Mytilisepta.virgata	Tenguella.musiva	Echinolittorina.radiata	Isognomon.nucleus
1cc449fbc9ac179e5e07a67011cacfef	22	192	0	0	0	0	0
f010df3933a0320d1f915e871674d9f0	10	0	1	1	0	5	0
50f61b8c1ef80170e2165c26dfae4a4f	0	0	0	686	0	0	0
58af6ca87bc2c59b022b32a2bf2e3c8e	0	0	0	0	0	0	231
7bf866304ccca18bcee4f0dfd382083c	0	0	0	0	0	39	0
22d4d5ce50bcc9ba9194742df94f3ae9	0	0	0	2	0	0	0
58897d407d27784a5f05c31b205d2c6a	5	5	0	0	0	80	3
22110fb501e1789e604eed636bd6e58b	1	3	5	3	0	12	0
eae9d8a08070a4abf2217314251a6030	0	3	34	0	0	843	5
041c7e3590b01327b75fb39e5489c80a	0	0	0	0	0	468	0
89be263f2458e9ffed840850c9ead5a4	0	0	0	0	0	0	2
7fbb2676eccbb7b0510bbf29f060991b	9	0	0	0	0	11	0
57a6f9832fcbf77177b3683e90d77039	18	0	0	8	0	2	0
d96f2980524e7e08e39a941523b16071	0	0	0	0	0	0	2
a0ef9adf2c626890d956a58fc3a1e13c	55	0	0	0	0	0	0
2c5d619f551f9ab3345d521ba683f8be	0	1	0	0	0	0	2
7b077b2d279f14ad92b64bb482fd77e6	0	0	11	0	0	0	0
ce8f4cfcdfb91628140e2d6aabf20875	2	0	0	0	0	2	0
6aec40ea55e4ce894ba62cba499051d2	0	0	0	0	0	50	0
21da49dfcc7184c7cd5380fd026909b2	0	0	0	0	0	0	5
ba38a33c0005474c4015b318325d61c0	17	0	0	0	0	2	0
867597c8fe308c8d0eb1a664f6024c2f	22	0	0	0	0	0	0
99ad23d8f65cdb7c0b80157bde55db7f	0	0	0	4	0	0	1
fc9bc312b7f2939b034634af30205b17	0	0	0	60	0	0	0
b87948a9955d252ed70d866dd6853b9d	3	0	0	0	0	0	0
b9e8c83793e43544df64ba58b949eab1	0	42	0	0	0	0	0
52a983658cba5ac5194dd15d229c5e3b	0	0	0	920	2	0	0
6f22ad02621620cc4806e5fc2bf7a9a8	0	0	1	0	0	0	2
2b5b49752a4c60859c58f8bd04cee716	0	1	0	0	0	0	0
48e8b559f6951d6283b59049f4858aef	0	0	0	0	0	28	0
730b2a55221c67a43e993fb79c69cd55	0	0	0	0	0	1	0
64142701ed554684c7ab38dfbdf382d0	0	0	2	0	0	11	0
9bcaa09c6ec28eb089ad8c0db72e8eff	0	0	0	0	0	15	0
179a8b83ed2198a0e16a45e8857952a4	0	10	0	0	0	14	0
053e0e6894163b5005b7181c8779d6c2	0	0	0	3	0	9	0
f28549120baf8de60f9150980a8785ae	0	0	0	11	0	0	0
e2d2a885dc2ead6ad183b538097b5d01	72	0	0	5	0	0	0
a354bb3e987336464160fb7e5c08bc38	16	0	0	0	0	44	0
2a509c162db86f40cbcba6fdad6166fe	6	0	0	0	0	7	0
c427cd1fe7fe359bf39516d7544fab8e	0	0	0	0	0	0	5
e54cfb5486b7ac29785582a1e0b87f82	279	0	0	0	0	0	0
45ee569165e2fe81f9d6116ea49c44e8	3	0	0	0	0	0	0
f4b94ac21783cb276f5c9e84dc9ba322	0	0	0	0	0	0	1
3c884566f97efbb3d3cbe0762a597b6d	0	0	25	0	0	4	0
11a2ac3f6c6bc4a2a5306cf16783c581	212	0	0	0	0	0	0
53d058020abbf480068170f8b579fccf	0	0	2	0	0	0	0
950cd1bf86bfc4c8d6659900b328d152	0	0	0	0	0	0	1
238a1fccaf08ed0c6adbbdfe1e2edc95	0	0	0	18	0	0	0
52efb3ea3c6c058a591a10edd8fba71c	0	0	0	0	0	8	5
6903b4a1b4057469e315344067672611	0	0	18	0	0	0	0
be664854cc5a4a1b0d71b23ae2ab4e4b	0	0	0	0	0	0	145
c562f2b4451425b811cf8398bc538ac8	56	0	0	0	0	38	0
0061c1119e1e9d22fb451ba1438e5c5b	0	0	0	0	0	0	7
e3660bcf3604b6bcf7dcafe5b7d7f0ac	4	0	0	3	0	0	0
1f330917566578e412b2d806c60afa38	0	0	11	0	0	0	23
e8d0ab973fdc911d12bb4cfe05986cd2	0	0	0	0	0	0	7297
6ff4e4f7b0f35b3773c18d4369d867d3	0	0	8	0	0	0	0
3d737a6a86250677392ef9ab296d7686	1	0	0	0	0	0	0
43a1b8ae6a330a99b67751cd19093dad	0	0	2	2383	2	0	0
accf26b41df1b4ee4971a88951f6b230	5	0	0	0	0	0	0
39101c26202198c339b560863a17cb36	83	2	0	0	0	19	0
e461aa327bc20b59f9471431c06373b4	0	0	6	0	0	0	0
89b297aa5a368ed7bbd3c821b0459578	0	0	38	0	0	0	0
9e29ba2945403f12bed97ae0b311ad94	0	10	0	0	1	5	4
d9fd9d37c8c78ef1bc949fbd4be46e90	0	0	3	0	0	0	13
faf2ff685dc139fa696c426af21ad06b	2	0	0	7	0	8	0
87aeebba525d79cd4e98f710aaaf4c9c	0	0	0	2	0	0	0
f16e66db8d82e920952f818f96c81848	4	0	0	6	0	6	0
e81356b5c7e4fb9f0de7dcea38bc2030	0	0	0	0	0	23	0
50aa32f80e142cf442dbf0cb3f045961	0	0	0	2	0	0	6
01378116e1520582f2706f2b1992f9e5	5	0	0	0	0	0	0
eae4503502a59ae621086ae596573e80	72	0	0	0	0	0	0
ad5fc19f94b8c2ed4aca3decafe42b2a	0	0	0	10	0	0	8
f80b41ad0f7b25a17f90947b2eb334d9	0	0	5	0	0	0	0
5259f7d43ad0876230d4c5e22f4a472c	0	0	0	0	0	0	334
90efec9b5f9fa7e928a0331cb7bdc3c2	2	0	2	0	0	0	31
d478c664beec479acf9eafaffa2b7ccc	0	0	0	0	11	0	0
64cea8597ca66ab288f56abc68c7b410	0	0	0	0	0	0	15
d8234bb19fbcc952be6da15169577765	0	0	0	0	0	8	0
adda6e0b317efa52b79a8697f042da7d	8	0	5	0	0	0	0
d781bea779e04eaa956fd6059eb5fbb1	0	0	0	0	0	0	6
21535c3c70b13a4aa425688f55b5ceba	0	0	0	0	0	16	0
dd977fd60672d789d76c904a32517529	0	0	20	0	0	0	0
e206143656c597066d35ed4253177fa7	17	1	0	0	0	19	0
8eaddac287740f5676f63b838283a0fe	0	267	0	0	0	0	0
26326566b760ef08e3d65d0a12e92ca0	0	0	7	0	0	0	0
c5ae48b1bc138bc9c1ba40f6a598b318	0	0	2	0	0	0	3
f1631557279d36f096e701f22b817098	0	0	0	0	0	0	14
f49c68a1356b15e2fbc7238c9dae25eb	5	0	0	3	0	0	0
6b0b9eeac3ed0e37378a8c62bdcba741	0	55	0	0	0	0	64
2900c5e806d75c71972ce26a8f881c9d	0	0	0	0	0	616	0
46a2037bba4da9f5b3fd36c6fbcdb641	0	0	0	0	0	23	0
9a426e86fe070fa4ab5b845cd80c6723	0	0	0	0	0	20	0
1009e93cc249da907a965dbe768b92bc	0	0	16	0	0	0	1
35a67ea248c27f58ffece63f70a35a70	4	0	0	0	0	0	0
a13bdb251097cba5ca13869da2a10a50	5	0	0	0	0	0	0
72b917dfb71c619959acc4ffdf0a6f7f	19	0	0	2	0	0	0
76113bbee71bad42ceb42cabdc69ca22	0	0	5	0	0	0	0
84f0f9cfb96fb49b89c786afef9ba3a6	0	0	0	0	0	179	10
8b215caba2981f4401d9ee9787f11c63	0	2	0	4	23	0	0
a5252c033899dc823f93c12afe9a023e	0	0	0	0	0	0	5
bf8b39d161847f100ced094f5ffda37f	1	0	3	0	0	0	0
5558fef1a6e1b1e02c464e6eed29ea05	1	1852	9	2	0	0	0
6fce3224b80e8188cd60f405a172016a	9	0	0	0	0	0	0
ae4d3f51de633a842c89434e5021b288	2	0	0	2	0	0	4
0557102546cc6fe4ebbb71f5e879c163	0	0	0	0	0	9	31
87caef415b4b73856b2441e5e7b2b52d	0	5	0	0	0	15	0
27534e94dd191b915c474624aad730f1	0	0	8	0	0	0	0
82427b28351333630bdd820ca2ab5d83	0	0	14	0	0	0	0
2ce9e95dbbc780b98e5667af06f076a5	3	0	3	0	0	0	0
d09ebb7fc8a23511e7b90889e0da9edb	11	0	0	0	0	0	0
0bb61b6377bedd0fe18d9bb3cabb5e14	0	0	0	0	0	0	17
338c306f1f793958cb87361a6ab2fdbc	0	1	0	0	0	0	0
3e5ad6b732e86dec2f83d80f7dc34852	0	0	0	0	0	3	0
0bbde30e29204f39c937cf40bdbb27ff	0	0	2	0	0	0	495
87f48e9bb07542cc6ea1e12c68477505	133	0	209	0	0	471	0
265015e53b53f5d77606e4051d7bec8a	0	0	15	0	0	67	2
eb979063721948d787fb8537b95521f2	0	0	14	0	0	0	0
da10a414ee796edcf06c8f96ffd02cc0	0	150	0	0	0	0	0
3cedf4b84181cb56b51da69ece181482	0	0	41	0	0	0	0
b0eddb356337d2241492ef8161e018b3	48	0	0	0	0	0	0
f0c5a10e5b9c01bb320902f7ed4afe33	0	0	0	3	0	0	0
611b8a349d44f746a61a38f5862c5523	19	0	2	0	0	0	0
809fb69f819f9feb639a4d99b8cb5644	2	0	0	0	0	0	0
15111b99a11788c3f9f954812989f1e5	0	0	0	0	0	0	5
5b47fbe3fea6d9557eb635c48a86a537	0	0	0	0	0	5	0
02eaf497bced6eaeadb20291aae20597	7	0	0	0	0	0	0
6fd163980cf8d81bf28d4a720e228333	0	0	0	0	0	0	6
687a6aeb7cf34a799b1c8b75df907fd7	0	57	0	0	0	3	0
22d44b1c2ed3d5d73196001ff2595132	0	0	0	0	0	7	0
5797a95b34e3535f0635fe1cfc600770	4	0	0	0	0	127	0
e6b40cb09a6761bdc3e7b5ac55807cf8	0	0	67	0	0	0	0
8f9b8581ab2646430425323e28453119	0	0	0	0	0	41	0
3be49f7459fad10be9f8c1d7443a5bd5	0	0	0	13	0	0	0
7c3cfd8b1b84a58533a95ff4942c2027	0	32	0	0	0	0	0
bd1f211beaf864b7ee810f22cad352b3	20	0	0	3	0	0	0
6b9ad651d1b47d4e1bbd448015a334f7	0	3	0	0	0	7	0
408131f5b671758b9a6a71dbd3b0a8e3	0	0	0	0	0	112	15
30f8c606f65d1c6b1b852c03b786926f	0	0	0	0	0	0	2
ac2e102abf970ae43c240d1bcd24b11f	0	0	0	4	0	23	0
d3e3789d5fd7aa09f77b0e426894fda9	5	149	0	43	0	12	1
eb99a4f4788c7540e362a9b43435a213	0	0	0	0	0	10	0
31fa9836e1672ddf75ad449ae11bee0e	0	0	0	0	0	1	0
4cace0e54e747a929462a10a2fbb1840	0	7	2	0	0	0	0
278ea44c6e4a2d4f96d9a5680d35f753	6	0	0	0	0	0	0
217e2a5d4721a2c84469ddcb09ee76c8	0	0	0	0	0	37	35
cddb4c8e07de29284f0f96ce44ce8ab3	0	0	0	0	0	0	91
0897e47969704db45fcbc58005f6798d	3	0	0	5	0	0	0
b247b741be6cab932cf2a2d8e0db6a35	36	0	0	0	0	0	0
2776f7c74e026c10d270b9600d298e7b	0	0	0	0	0	0	2018
3dbebb48e75934c0d9fa8d03762e67f0	0	0	12	0	0	0	0
e183b1f1ebae03b4778519dd0bb26a21	1	19	13	3	45	46	8
5fce5f0b09afca34faf649d106601ebd	277	0	0	0	0	0	0
e18a3f99d240a717fa9393f9dd5862d5	6	0	0	0	0	194	1
354bc02bd6792ca33e28bb21b3d95c52	11	0	3	0	3526	34	0
9086002ac21a0f5808d29212b9fcaad3	0	2	0	0	0	0	4
821f89305fc50498c3a5713e0369ad33	3	0	0	0	0	28	0
cf3ffea9df01cd809d8ee9c0f45a129b	0	2	0	0	0	12	0
e9456ea515f665e31b801c7afd3ccba6	19	0	0	0	0	21	0
70674395a2ed12862f80af8dbbf9bf37	0	0	0	0	0	362	1
6c20062183052647c6aa429e620a5148	52	0	0	0	0	0	0
06f69079f594d4a33741f2dd3ccf9968	1	7	0	0	0	0	0
4dc5e996cd56f307dcd5a39c771e9951	0	0	0	0	0	0	2
251f5a90fcaf0f930cfae3a2372e2ca0	0	0	0	0	0	14	2
14cb568769685087085ff4e746f78f06	0	0	0	1	0	18	2
12f1b269a4490f461a7a39bfa46100c8	2	0	0	0	0	0	0
b207df88aa66d644b5d8c6dbe7ebb68a	0	0	2	0	3	0	0
f82528fbd9c9466ce133f06b9ebef44c	0	0	0	0	0	17	0
23fca4b608f2341b9b3f2a2987fbeb9a	4	0	3	0	0	0	0
786f55edd4dd30313de1d859c2f0c220	0	0	13	0	0	0	0
4fde27b14669d990734d449c1062e60d	12	0	0	0	0	0	0
6a1cd65ad25cf068ba453daf854dbe86	14	0	0	0	0	0	0
4b612ad2dc832e5f3486eecbd821b67c	0	11	0	0	0	0	0
96e0b3f21c8d8f91d0668771e94107a1	0	0	0	0	9	10	0
2302372a764cbf047cbd90b4b3e61cbf	4	1	2	0	0	0	0
6f0d8fac127fcff3a4a4168f389e46ee	0	0	0	0	0	18	0
5379b8d8da06b34c4a04494bbfd3db53	1	0	0	0	0	0	0
dce4201f64d87884bd718f4879991fd4	0	70	0	0	24	0	115
bf788f35a7bb1fc0b1e24af70ef1eb4e	3	0	0	0	0	0	0
cc0602e47b190c24e9aa449cee6dd9aa	0	0	0	0	0	23	9
950eff8f3635a00cc3fe362415e573e3	21	0	0	0	0	0	0
b6bf0cee74acdb1ce2bd0b5a9100c714	0	22	0	0	0	0	28
978abd1e33e3b62e4f8706a7bb3110a4	12	0	0	0	0	0	0
253640d0348adb6f8a2152cdbb154c3f	4	0	0	0	0	0	4
1a4f9a280d4b9ee697ea152068696cbb	0	0	0	3	0	0	0
3192f852ee3ab63b3f49c2661de607ea	0	4	0	0	0	0	2
79f2cedc495a11a40751b724bc88ac96	0	0	0	0	0	0	24
66cdcf42bfb27e727c5bb4d6676105c4	39	0	0	0	0	0	0
3ad0f3b1904cdca5bd8692f05cb3cc55	0	15	0	0	0	1118	0
22bbdf20281075d2e31459ecca1c9301	0	0	0	2	0	0	0
6a875b034152a44d70bf711e1a711b22	0	0	0	0	0	49	0
0cc1a0ab92b02c407d3f5b6433fcdc65	0	0	61	0	0	0	36
afb853d8ec676b2092d5002d509f4712	0	0	15	0	0	0	0
b6f48f748e77a22dd62c3357f3813c40	2	0	0	0	0	0	0
5ca1df251d14ae551a83096b756ef5a7	0	0	2	0	0	7	0
7d23aae00d4307caaea9ff13a2aaffd3	4	10	0	16	0	0	0
4b2732740dda0768169e9f32809d8c37	0	31	0	0	0	4	0
7eeff27ae8385cc2fa135cb032813b3a	0	0	83	0	0	35	0
3b554575503768576c3f3c61f5d3311d	8	0	0	0	0	69	0
769267a2ca427787d859dae0aaf424e4	0	0	0	1	0	0	0
186b61fc69ae89f931cecfb0642ca1ba	0	3	0	0	0	61	0
0bfe54dc64dca6b32499120187367c1a	0	0	0	0	0	2	0
829b02cfba0093ce194d135604403156	2	3	0	1	7	1	0
451e65f9082a2865d52f5c7c382c797e	1000	0	0	3	0	0	0
3e232ee55127ade5c6a7d78aaaa986fb	0	0	0	0	0	0	3584
e2741ba0a511c267e743da3631dc12a0	0	0	701	0	2	0	0
ec7921196bb062ceaaa59cd7298a5075	1	0	0	4	0	0	111
8ad7169ef95916d6ccdb3d0f1cd5414c	0	0	0	0	0	2	2
fb51af57e5b5859910d04184ae967898	143	0	12	31	0	6	37
d010a7ee94657319fe97e91a16f2bc7a	0	0	0	5	0	0	0
47de278ee9c285c84218fed6f7ee532f	13	0	0	0	0	0	0
66bc821c7f32384dd02d7a62552630d8	0	0	0	0	0	0	9
7d52f991c8d8642221574984e2f27c26	3	0	0	0	0	2	0
c51885c5095d35747e30db8be756bbde	0	0	0	5	0	0	0
6fac2e18ce195521af718aa754b0361f	0	0	0	0	0	0	3
c1f8babba7274859c253026f5bca7e16	0	68	0	0	0	4	0
67648119e04f5484af0b67c04d114ced	0	0	0	0	0	16	0
426bedf3800cc17f0a82e7694ea86011	0	0	0	0	0	29	9
a71c9cfe00964f16f69e9ecf9062ccd4	1	0	0	0	0	13	0
788c972c99f21280999ddc89ea484abe	0	0	0	3	0	0	0
da46f12cc0cfd491fb5c0cbc2a10c098	0	0	0	0	0	0	2
5296741a678bb972de5856dd0c5d623a	0	0	0	0	0	0	29
ed87d862a6fc84e0b1691d92d384a651	0	0	0	0	15	0	0
20b9c6464898bb1d8125523ff18d6e8e	269	0	699	0	0	418	0
3f81a93af715f97712460d5e537613f8	14	0	0	1	0	0	0
46c6719742b50ce520436d06b02e283a	11	0	0	0	0	0	5
33822488bfd0382aa8e928cc09fb95b7	0	5	0	0	0	118	142
1d7a5f78060fcf9ffdd501f1fdd69a04	0	0	9	0	0	0	0
dce862f15b457383f142683be8fff8cd	0	5	0	0	0	43	0
6ed4edb3fcc08840ff0877e7da0fb98f	0	0	0	0	0	11	0
80bfae9ff77d350f93d36957175e49c6	0	0	22	0	0	29	0
2b0540ec767f1393ec18b26e93ab9fdb	0	0	0	1	0	0	3
cb41e3d660aef07d2333fcb67307d01d	0	0	0	16	0	0	0
1d0d8a617e55a5ac2e44085a9554e7e9	0	0	2	0	0	3	0
7ffafc81d9eaf9172fd801faeebdb7e4	0	0	0	0	0	0	5
b7291ba2ded16aa57efceb01e1e5a5a3	0	0	2	0	0	0	0
5311c2558c3b2397a2a4457a1b8d891f	17	0	0	0	0	8	0
e1ba491334c828e8703e9ffea73fe3b2	13	0	0	0	0	0	0
9cca032f8c540dadcac82943d867940f	0	0	0	0	0	7	2
721e4da19cbc14b6daaaa3994c4ada05	0	0	20	0	0	0	0
4f438ca082145569aad0fe047ecdb504	0	0	0	0	0	0	2
9a834057130536c2291c6f8c196680cd	0	4	0	0	0	0	0
e18ce7282dd60c5df16bec4a54a44eee	0	0	4	0	0	12	0
62c245c67309a7a5c3bf4006ba7512fa	0	0	0	0	0	59	0
ab7814833b75463571419d4ffb79a3f7	0	0	11	45	0	0	0
3bda46fd4c7bf5c661ca7ab75b282d72	11260	28	7	0	0	93	0
58a103b7c3d2a381d9c55243e1261347	0	0	0	0	0	21	0
1bc8abdddb59e9c9a6e262e6eb40aa00	2	0	0	0	17	30	0
8ccf93cafbd2db483cbb55d0d1624778	0	6	0	0	0	0	0
d0b0c34afec4ed50463c8473a2194838	0	0	0	0	0	5	0
9dd7b1c41b34816592f655b07cbce7fb	48	0	0	0	0	2	0
e072da3686e1a13d1b9e0e6b3830a8a0	11	0	0	0	0	0	0
a111b87ecb1380d3259f91e5129c13f3	2	0	0	0	0	0	0
94991ee0e334ddd1ee52ffda722120f6	0	0	0	1	0	0	0
507e6ef657efeaeca524bf99b5f6160f	0	0	0	0	0	6	4
53ffd78efb65d7ab004bc4ddb08d8140	0	0	0	0	0	1919	0
4e8fb268b029a306cb006d8d316ea308	0	0	12	0	0	0	0
718b4007cc491bfbf2e5278218f52ce2	10	0	0	0	0	0	0
954a9784391ddab9b951362777ad5a51	74	0	13	2	0	60	0
e1b389b146dd457fe5fb021a01f7005a	0	0	34	0	0	0	0
d76ad589fbe516646764fd1d6874a5b4	0	0	0	0	0	22	0
31521bc780ab19a770f363afb2e4224f	0	0	0	0	0	3	0
c8da1b373935f07f54b951ed247cb0a0	0	0	0	0	0	24	0
c9bbd0de07a0ec9b62b7ed8e22068b43	0	304	0	0	0	0	0
3370d0585bf0f7b7fa197dbc33df87ed	0	0	273	0	0	0	0
d4d1055bb9b96e0f72f8fd7bc51b758b	0	0	0	2	0	0	3
f8d592e223b6c02859b9d3927c0b70c2	0	0	0	0	0	208	0
f0db49bf30fc505601ce69eea85b2ab1	0	0	0	0	54	0	0
81317e6b28697d84b2b77c191d14e163	0	0	0	0	0	22	0
1218581dcc6bd62a1a0b59d90bbe34e7	0	6	0	0	0	0	0
93c615b833af56bb67c03f9636c5258e	3	0	105	0	0	34	0
51a7d4e60440372065ce5f264761b9b5	29	0	0	0	0	35	0
617ff504158e64eef6724cd191477571	0	0	0	2	0	4	0
3a90e67e79bd4b85de25600aabd706ff	0	0	0	0	0	13	0
5e62b0d144371046912cbcdbe39b22be	0	11	0	0	0	4	0
bda078edb4d489198a09a019f8f39e93	0	0	0	0	0	0	9
7c77b5977c3ec54db0162375b2755d42	0	0	8	0	0	0	0
05aefddaa2ef4f738f8f337a001b6cda	0	0	0	0	0	54	0
960a569a253ada2f4161d98425ab0e60	0	0	0	0	0	49	0
8fc32fcd2563811412d861f5282eeedd	0	0	0	0	0	4	8
ab2a83608e835867033f088bb67ab848	0	0	0	8	0	0	0
51f49ce1955588521a3c44689b926e69	0	0	0	2	0	0	0
776b368b0211b004f4a5af33a3fb6feb	0	0	10	2	0	1	0
d8655ae5b37316ac90cb6d68c99c8231	0	0	87	0	0	0	0
f9e0c24ac1ca4c90ab2dac088753a2f1	4	0	0	0	0	207	0
88d40d83bfeaf26369ef0b527bd2760a	10	0	0	0	0	0	0
b6a22a7244d8529703926fa2512c9061	3	0	0	38	0	0	10
a592454a411b412bc9bbbb5948b3ec56	0	3	0	4	0	0	0
3b83c7d0be09827943ff22c4c9d6e9ca	1	0	0	0	0	0	2
e11467efed345f065af77b87484ae764	0	161	0	0	0	0	0
146b7485dc69893ca779e84e4c450e74	3	0	2	0	0	0	0
66f6af21b5d7dc9750b4b524b53820bf	0	2	0	0	0	0	0
bab459e4cb13fda134656f04fbfc1ac6	2	0	0	0	0	0	0
fae6516aaca4676f8eab9b9fcbd7b91e	0	0	43	0	0	68	0
3c1cfea823fa195193cabab75af42625	0	0	0	0	0	158	0
49540b30ca7a7a6565acf726d515bd95	2	0	11	0	0	3	0
6a3b713966f0ab1c4966857a0f53cbb7	4	0	0	0	0	0	0
0c2f22b76c15b90f3831e576aac048f7	2	0	0	0	0	0	0
9f1d9c6e4932b4940fc9e84250b5f09b	0	0	46	0	0	0	0
69a249316b63c9b08f6d1ce0ce1277fd	0	0	0	0	0	0	34
af0768141ae583c8a36991c9fd120df8	0	0	152	0	0	0	0
13fb9f505155a146b2ba043afe891b1c	1	0	0	0	0	0	0
7a5ad7d501985047babe9846d2329608	0	141	0	0	0	7	0
a772ebddda38c7d92d54dc0e6ddffee9	0	0	0	0	0	11	25
4ac37364493cce319bff1f45d747a490	53	0	0	0	0	0	0
25a032428a1c2913bd991cbaf63a7b71	0	0	0	0	3	0	0
51dd444a368d8ec0f2b6e44545bed1bf	0	0	0	0	0	121	0
088b7e7e55583a9d3df5b34f543876e3	33	3	0	0	0	7	0
0e5610d3c976c4e8870dc75d7c7852b7	0	0	0	0	0	0	8
f6aec28c5a8f85f7334c97a32ead5f59	0	0	0	0	0	171	0
6653a1a66494456754d2f4e5f9f3a17f	0	0	0	0	0	8	0
357d7485693ea7153d0b010c8c5e7ba3	0	0	0	0	0	0	18
a5a52e0b680046eb13e7745cb70f400c	35	0	78	0	0	34	0
57ee52bfa3cc7a703ec4eff30cc2cdf4	0	23	0	0	0	0	0
d7f60c3da4f1148d1072f17c61db59ab	19	0	0	0	0	0	0
407a7a3d209ee34733db20a32c045141	0	0	0	0	0	0	26
8785b0216706374514e0563558539828	0	0	0	0	0	0	50
1401a6622ff9d517cbb04f296a55257a	219	0	3526	3	0	634	16
d69e4f7458bb2bf4d22cac1260abb5f4	0	0	0	0	0	0	42
7f30c56f6dd67f35b4958e942e37dd64	0	0	15	0	0	0	0
a898ff6f5925f5d1fbf0dbfc3a9c8436	0	0	9	0	0	0	0
eea37bfcfd67fb4ed43b6194f08b2e7b	2	0	0	0	0	0	0
d78c5b3eeb007f5d6b3ac35330a103b8	12	0	219	0	0	61	0
79d7e7b4a51626f8651021e0dcaf8c9a	13	0	0	0	0	0	0
f758e0a577990162c7ed2f626adb7218	0	0	0	6	0	0	0
55d926344951b265d22dcfd330728d9d	0	0	7	0	0	0	0
7378ef879a080e2d6fc28218d2d766e4	0	0	0	0	0	0	7
792fe34dd6d9b19a12c360c5b99d5dea	0	0	0	0	0	45	1
a04b652be3478726c0bb69f96247a6d3	0	0	0	0	0	0	10
408c9781655514ca8d5ff2a675011014	0	0	2	0	0	0	0
9f2dcf506c0b8fe319680625930455ac	22	0	22	0	17	191	4
f2635db429532a673e66cf33ee89a64b	0	4	0	0	0	11	0
c7c076973c2331fb4fa2064f71cc2269	0	0	8	0	0	0	0
2cff52c17d6c95c5ae0522ae74c3f698	0	0	0	0	0	324	0
54e2c0e1a30be07650e85dbd869b4112	0	0	0	0	0	11	16
0d8fabe4e884f0b4b4829e2d102629ed	0	0	2	0	0	0	0
4bbb4734e068a4c38995924b911806ad	0	0	0	0	0	0	7
45ad90c811a913ccf9445d91f336ee0a	0	0	0	0	0	6	2
c5c374cb96973dd68bb67cbf313c6b05	0	0	0	1	0	0	448
c8481515ef7f1f5bd449fb4170e6d587	0	0	0	0	0	45	0
45ccc131dfa86a18ef277c3927168392	3	0	0	0	0	0	0
5302889f2ef154ff4987f8a0fd6cc2c3	0	6	8	0	0	15	13
86c5e1fe408ff2b83787dab8f938c580	9	0	0	0	0	0	0
cb7b52a708719a5aa6ca935c55c9ba92	3	0	0	0	0	4	0
8f7d4960f2dbc6484c085bb8e1377159	5	0	0	0	0	12	0
5ed17fb8c4245c1ae6321cb830e4a6c8	0	0	0	0	0	196	0
770a35f4e077464c1e007a960e8def0a	0	0	0	671	0	0	0
ea8684fd3d2c55851df49a2d3112b8ed	0	0	37	0	0	0	0
d2e657f39e9913d29a6ba13a884e6724	3	0	0	0	0	0	0
3fa4e75beedf792b71b076d779bebf15	0	4	0	0	0	2	4
aadca31ac9474b89330db29abc4cc7d7	0	7	2	0	0	13	1
e79bc0603dccd9631833987abb66effd	0	0	0	560	0	0	0
54b27439e01490c709b9f2abfd5fbcad	45	0	0	0	0	0	0
03ee226150e4598659ba4e21c8870471	0	0	29	0	0	0	0
0552007814045eac6e826cbdc4787719	10	0	0	4	0	0	0
a47a193d2b3a5448427452defe1b6839	2	0	0	0	0	0	1
ff8097069ddf753591aef906d0da859a	0	0	3	0	0	0	0
8a6a2b39210b186755af92bef4e450d7	0	0	5	1	0	0	0
749bba49b4e4ff42f55bbd21756c9c29	0	7	13	0	0	90	0
6dfc662a3d985471e4faec5effc3f784	0	0	5	0	0	0	0
75e03ef08e6a6fed9a567c048597c41b	0	0	0	0	0	0	103
3d1ed86c98c0ba40a1c4c3d87321e956	2	0	0	0	0	0	0
31aa07b818f79535d31fed8e1dcaf413	0	0	11	0	0	0	0
529006da566b502d6026ee9f3fb2d0fd	14	0	0	0	0	0	0
6a158a29885d2c2a57f551af66b52840	0	0	0	0	126	0	0
33eaf9f0856f7accd4352dd484f33837	0	0	36	0	0	0	0
6049e32c8115a9fe06ace4f5f85c5a49	9	0	0	0	0	0	2
a47080068d463db6c808f001427ed528	0	0	0	0	9	14	0
7d44e1293eeb063930c975a6f02a1407	0	0	0	0	0	35	8
0197cae3b925431d78d2778761f074be	3	0	0	14	0	0	0
76b1fbda321881f5916e2985bd06e0c0	9	0	0	0	0	0	0
841d33416c86a924e3bbe2459f9fe904	0	0	0	0	0	5	0
4a18c992d602abd18d91f26941490e2a	5	0	0	0	0	0	0
cee36e0c1cb3ea4600255ecd8454b981	0	0	5	0	0	0	0
28bab578380c548b006902075436c48f	0	0	63	0	0	0	0
fe0eb6ea6fb73eabb6df77fa929b9acf	0	0	0	0	0	25	2
2252ffb153c936a9ac14354e882333b5	9	0	0	5	0	0	0
21e16040e69429ad4f74c872d50153e4	2	0	0	0	0	0	0
54ee144a41c459dce7a101d81bfe054a	0	0	86	0	0	29	0
22b83713207882c7504f42e4af748bb1	0	0	0	0	0	359	0
da82292f5f62097b104d1380f3fd878f	0	0	2	0	0	4	1
277ea03b7b754b6675f0b31f96e2dcae	0	2	0	0	0	4	0
aa7fb205971ce3a13ae698634b72c240	0	0	4	0	0	0	0
7fb904733832a300597f1306e2e0d63d	0	0	0	0	0	0	3
dc697028a232e2f7e6c769348ffae759	16	0	0	0	0	0	0
603ee0aa163163788fc5553d1722d8c5	3	0	0	0	0	0	3
