OTU ID	Mytilisepta.virgata	Cellana.toreuma	Siphonaria.laciniosa	Saccostrea.cucullata	Lunella.granulata	Echinolittorina.malaccana	Reishia.clavigera	Barbatia.virescens	Monodonta.labio	Saccostrea.mordax	Tenguella.musiva	Echinolittorina.radiata	Isognomon.nucleus
96e0b3f21c8d8f91d0668771e94107a1	0	0	0	0	0	0	0	0	0	0	9	10	0
eb9d47f7dd2a1b25d625298a093164da	1	0	0	0	0	0	0	0	5	0	0	0	0
2302372a764cbf047cbd90b4b3e61cbf	0	2	0	0	0	1	0	0	0	1	0	0	0
7a65eb42bd6b87a439580067d8d3da19	0	0	11	0	0	0	0	0	0	0	0	0	0
6f0d8fac127fcff3a4a4168f389e46ee	0	0	0	0	0	0	0	0	0	0	0	18	0
5379b8d8da06b34c4a04494bbfd3db53	0	1	0	0	0	0	0	0	2	0	0	0	0
40f5e4815eae6d841d5fffa286f7c4f3	4	0	49	0	7	0	7	0	0	0	0	0	0
dce4201f64d87884bd718f4879991fd4	0	0	0	4	0	0	0	0	0	70	24	0	115
abdc8ae5f9fb44b94bd5f71bb01fb681	6	0	0	0	0	0	0	0	0	0	0	0	0
bf788f35a7bb1fc0b1e24af70ef1eb4e	0	2	0	0	0	0	0	0	0	0	0	0	0
cc0602e47b190c24e9aa449cee6dd9aa	0	0	0	0	0	0	0	0	0	0	0	23	9
c1dc96c4485190fe1b0fadeec5ad24ed	3	0	0	0	13	0	0	0	38	0	0	0	0
950eff8f3635a00cc3fe362415e573e3	0	11	0	0	0	0	0	0	0	0	0	0	0
b6bf0cee74acdb1ce2bd0b5a9100c714	0	0	0	0	0	0	0	0	0	22	0	0	28
9e067a2b797504e009cd7520e33f6c77	2	0	0	0	0	0	0	3	0	0	0	0	0
978abd1e33e3b62e4f8706a7bb3110a4	0	6	0	0	1	0	0	0	0	0	0	0	0
37d05b8deecec33e5503851ca5feb133	0	0	8	0	0	0	0	0	0	0	0	0	0
253640d0348adb6f8a2152cdbb154c3f	0	2	0	0	0	0	0	0	0	0	0	0	4
05975a781349e77ebba5d94ea3458f95	0	0	0	0	113	0	0	0	0	0	0	0	0
35916d49efdef191ba3798977328e47b	0	0	0	0	0	3	0	0	0	0	0	0	0
1a4f9a280d4b9ee697ea152068696cbb	2	0	0	0	0	0	0	0	0	0	0	0	0
f52ea7635624b211c71ccd76a5e111e1	46	0	0	0	0	0	0	0	0	0	0	0	0
7ac114c34d00299d295979de98b5c0d5	0	2	4	0	0	0	0	0	0	0	0	0	0
3192f852ee3ab63b3f49c2661de607ea	0	0	0	0	0	0	0	0	0	4	0	0	2
79f2cedc495a11a40751b724bc88ac96	21	0	0	0	0	0	0	19	0	0	0	0	24
66cdcf42bfb27e727c5bb4d6676105c4	0	20	0	0	6	0	0	0	0	0	0	0	0
eeb9f9c463418f200177453af33ca787	0	0	85	0	0	0	0	0	0	0	0	0	0
30c2cdd70998b589fe3cb0695459cf4e	3	0	0	0	0	0	0	0	0	0	0	0	0
3ad0f3b1904cdca5bd8692f05cb3cc55	0	0	0	0	0	0	0	0	0	15	0	1118	0
87947ca612dbd9d53a0c41743771f364	0	0	0	0	0	14	0	0	0	0	0	0	0
59a664da96c56ce49922b96f102b012e	11	0	0	0	0	0	0	6	0	0	0	0	0
cf31bec42641681356388043ba38cbcd	2	0	2	0	0	0	0	0	3	0	0	0	0
ec8146ca7f93db29bd9ef4e24725b599	1	0	0	0	0	0	0	2	0	0	0	0	0
22bbdf20281075d2e31459ecca1c9301	1	3	5	0	0	0	0	0	0	0	0	0	0
e67c3db783f89ba0473f3291becf33de	1	0	0	0	0	0	0	1	0	0	0	0	0
dbd55af0dd523957ca60e752403688b2	0	0	0	0	0	0	0	11	0	0	0	0	0
6a875b034152a44d70bf711e1a711b22	0	0	0	0	0	0	0	0	0	0	0	49	0
0cc1a0ab92b02c407d3f5b6433fcdc65	0	0	0	0	0	34	0	0	0	0	0	0	36
15b1f2ae52dfd72486a77c7d932784dd	0	0	16	0	0	0	0	0	0	0	0	0	0
afb853d8ec676b2092d5002d509f4712	0	0	0	0	0	9	0	0	0	0	0	0	0
255cc00c807f0f3337910a0ef2f5036f	0	0	0	0	0	18	0	0	0	0	0	0	0
b6f48f748e77a22dd62c3357f3813c40	1	1	0	0	0	0	0	0	5	0	0	0	0
5ca1df251d14ae551a83096b756ef5a7	0	0	0	0	0	1	0	0	0	0	0	7	0
7d23aae00d4307caaea9ff13a2aaffd3	8	4	20	2	0	0	0	0	0	10	0	0	0
4b2732740dda0768169e9f32809d8c37	1	0	0	0	0	0	0	0	0	31	0	4	0
7eeff27ae8385cc2fa135cb032813b3a	0	0	0	0	0	46	0	0	0	0	0	35	0
3b554575503768576c3f3c61f5d3311d	0	4	0	0	0	0	0	0	0	0	0	69	0
769267a2ca427787d859dae0aaf424e4	22	0	0	0	0	0	0	0	0	0	0	0	0
d497af1214f4e96a2ed023f81368b485	0	0	0	0	0	0	502	0	0	0	0	0	0
f3718437cb4bd732c309c4f57e45582a	0	0	9	0	0	0	0	0	0	0	0	0	0
186b61fc69ae89f931cecfb0642ca1ba	0	0	0	3	0	0	0	0	0	3	0	61	0
0bfe54dc64dca6b32499120187367c1a	4843	11	12	0	0	0	0	0	0	0	0	2	0
dea722b477dca2464ab9a3dcbfc69cd4	0	0	574	0	0	0	0	0	0	0	0	0	0
398b7807e7fbad2d3be771faa6356c27	15	0	0	0	0	0	0	0	0	0	0	0	0
89fc84caba386a787d50653919719301	4	0	0	0	0	0	0	0	0	0	0	0	0
3cdfb01bea0a5b48a65f27fa070ebafd	4	0	0	0	0	0	0	0	0	0	0	0	0
829b02cfba0093ce194d135604403156	1	1	3	0	0	0	0	0	0	3	7	1	0
451e65f9082a2865d52f5c7c382c797e	2	500	0	0	0	0	0	0	0	0	0	0	0
174c268a5f4a7c9f26e2412b05e35bb3	0	0	23	0	0	0	0	0	0	0	0	0	0
3e232ee55127ade5c6a7d78aaaa986fb	0	0	0	0	0	0	0	0	0	0	0	0	3584
e2741ba0a511c267e743da3631dc12a0	0	0	0	0	0	390	0	0	0	0	2	0	0
ec7921196bb062ceaaa59cd7298a5075	2	1	0	0	0	0	0	0	0	0	0	0	111
c05e0f4715a6fcd1db24e6fa5326d823	3	0	0	0	0	0	0	0	0	0	0	0	0
8ad7169ef95916d6ccdb3d0f1cd5414c	6	2	4	0	0	1	0	0	0	0	0	2	2
fb51af57e5b5859910d04184ae967898	16	79	0	0	0	7	0	0	0	0	0	6	37
d010a7ee94657319fe97e91a16f2bc7a	3	0	0	0	0	0	0	0	0	0	0	0	0
1c9119236cb94043e9687762e7e320ae	5	0	0	0	0	0	0	0	0	0	0	0	0
47de278ee9c285c84218fed6f7ee532f	0	7	0	0	0	0	0	0	0	0	0	0	0
66bc821c7f32384dd02d7a62552630d8	0	0	0	0	0	0	0	0	0	0	0	0	9
99643c5265f4162477efa5d719b22f84	0	0	5	0	0	0	0	0	0	0	0	0	0
7d52f991c8d8642221574984e2f27c26	0	2	0	0	0	0	0	0	0	0	0	2	0
e6ace3193550dbd6ed39ab1054b317d1	26	0	0	0	0	0	6	2	0	0	0	0	0
fba7aeab2a1929ff92d20af9d6479cc1	1	0	0	0	0	0	0	7	0	0	0	0	0
c51885c5095d35747e30db8be756bbde	3	0	0	0	0	0	0	0	0	0	0	0	0
6fac2e18ce195521af718aa754b0361f	0	0	0	0	0	0	0	0	0	0	0	0	3
c1f8babba7274859c253026f5bca7e16	0	0	0	33	0	0	0	0	0	68	0	4	0
67648119e04f5484af0b67c04d114ced	0	0	0	0	0	0	0	0	0	0	0	16	0
9f8ff45133949b6d2dc22451413a0e4f	1	0	0	0	0	0	0	6	0	0	0	0	0
426bedf3800cc17f0a82e7694ea86011	0	0	0	0	0	0	0	0	0	0	0	29	9
a71c9cfe00964f16f69e9ecf9062ccd4	0	1	0	0	0	0	0	0	0	0	0	13	0
788c972c99f21280999ddc89ea484abe	4	0	0	0	0	0	0	0	0	0	0	0	0
21c1cf2d5cf76bdb97cc07af02d382be	35	0	0	0	0	0	0	0	0	0	0	0	0
da46f12cc0cfd491fb5c0cbc2a10c098	11	0	0	1	0	0	0	26	0	0	0	0	2
5296741a678bb972de5856dd0c5d623a	0	0	0	0	0	0	0	0	0	0	0	0	29
ed87d862a6fc84e0b1691d92d384a651	0	0	0	35	0	0	0	0	0	0	15	0	0
20b9c6464898bb1d8125523ff18d6e8e	0	142	93	0	4	388	0	0	0	0	0	418	0
7e70ad24f115edfdf67ace09ee8bfc47	32	0	0	0	0	0	0	0	0	0	0	0	0
3f81a93af715f97712460d5e537613f8	1	7	0	0	0	0	0	0	0	0	0	0	0
62a0fce320fb3796ca278409c803dbf5	0	0	8	0	0	0	0	0	0	0	0	0	0
46c6719742b50ce520436d06b02e283a	0	6	4	0	0	0	0	0	0	0	0	0	5
0bed59ca6a6d380908e2c23b13c6abd8	15	0	0	0	0	0	0	0	0	0	0	0	0
33822488bfd0382aa8e928cc09fb95b7	0	0	0	0	0	0	0	0	0	5	0	118	142
1d7a5f78060fcf9ffdd501f1fdd69a04	0	0	0	0	0	5	0	0	0	0	0	0	0
dce862f15b457383f142683be8fff8cd	0	0	0	0	0	0	0	0	0	5	0	43	0
6ed4edb3fcc08840ff0877e7da0fb98f	0	0	0	0	0	0	0	0	1	0	0	11	0
80bfae9ff77d350f93d36957175e49c6	0	0	0	0	0	13	0	0	0	0	0	29	0
1df1bb92a0d302c6fa9fdaaf887ab99a	10	0	0	0	0	0	0	0	0	0	0	0	0
4b5ab2162a7e9336dfdc6fab7fd855ce	20	0	0	0	0	0	0	6	0	0	0	0	0
2b0540ec767f1393ec18b26e93ab9fdb	1	0	0	0	0	0	0	0	0	0	0	0	3
cb41e3d660aef07d2333fcb67307d01d	8	0	0	0	0	0	0	0	0	0	0	0	0
364c19652ece097b5b3b3527742c8d68	0	0	13	0	0	0	0	0	0	0	0	0	0
1d0d8a617e55a5ac2e44085a9554e7e9	0	0	0	0	0	2	0	0	0	0	0	3	0
7ffafc81d9eaf9172fd801faeebdb7e4	0	0	0	0	0	0	0	0	0	0	0	0	5
ae8c09a7c67994fe52e5dd827dd60d4f	15	0	0	0	0	0	0	0	0	0	0	0	0
465c505114225a947bb06d6a1f95246f	24	0	0	0	0	0	0	0	0	0	0	0	0
2d7af1e852a67c8c6cfb7a414a7165e6	15	0	0	0	0	0	0	0	0	0	0	0	0
b7291ba2ded16aa57efceb01e1e5a5a3	0	0	0	0	0	3	0	0	0	0	0	0	0
0a38136bedd7bbf9bff6fac0be73af97	130	0	0	0	0	0	0	21	0	0	0	0	0
5311c2558c3b2397a2a4457a1b8d891f	4	9	0	0	0	0	0	0	0	0	0	8	0
eece4a428892b0af709333978340794a	0	4	0	0	0	0	0	0	13	0	0	0	0
e1ba491334c828e8703e9ffea73fe3b2	0	7	0	0	0	0	0	0	0	0	0	0	0
1918343cbae17e7c62911c5f5b94012c	0	0	0	0	0	71	0	1	0	0	0	0	0
217555b5aafa8cca399050a601d18935	78	0	0	0	0	0	0	0	0	0	0	0	0
9cca032f8c540dadcac82943d867940f	0	0	0	0	0	0	0	0	0	0	0	7	2
3140c807e1d9f0edd30d3f0b385d63b0	47	0	0	0	0	0	0	0	0	0	0	0	0
721e4da19cbc14b6daaaa3994c4ada05	0	0	0	0	0	11	0	0	0	0	0	0	0
d8f1877715a65113780efe89949b3e87	0	0	0	17	0	0	0	0	0	0	0	0	0
4f438ca082145569aad0fe047ecdb504	0	0	16	0	0	0	0	0	0	0	0	0	2
9a834057130536c2291c6f8c196680cd	0	0	0	17	0	0	0	0	0	4	0	0	0
eab4e7413343113d96488b9f4babf583	0	0	695	0	0	0	0	0	0	0	0	0	0
e57d9e16b47664ab101627f30b0fedda	0	4	6	0	0	0	0	0	4	0	0	0	0
e18ce7282dd60c5df16bec4a54a44eee	0	0	0	2	0	2	0	0	0	0	0	12	0
d797d0d3bebe1f08289ff28b44c9704d	6	0	0	0	0	0	0	0	0	0	0	0	0
62c245c67309a7a5c3bf4006ba7512fa	0	0	0	0	0	0	0	0	0	0	0	59	0
ab7814833b75463571419d4ffb79a3f7	23	0	0	0	0	7	0	0	0	0	0	0	0
cc5d11c7222a4a6df90ee986c0571a35	0	2	2	0	0	0	0	0	0	0	0	0	0
3bda46fd4c7bf5c661ca7ab75b282d72	0	5696	273	0	0	7	0	0	0	28	0	93	0
58a103b7c3d2a381d9c55243e1261347	0	0	0	0	0	0	0	0	0	0	0	21	0
1bc8abdddb59e9c9a6e262e6eb40aa00	0	1	0	0	0	0	0	0	0	0	17	30	0
8ccf93cafbd2db483cbb55d0d1624778	0	0	0	0	0	6	0	0	0	6	0	0	0
d0b0c34afec4ed50463c8473a2194838	0	0	0	0	0	0	0	0	0	0	0	5	0
9dd7b1c41b34816592f655b07cbce7fb	0	24	0	0	0	0	0	0	6	0	0	2	0
e072da3686e1a13d1b9e0e6b3830a8a0	0	6	0	0	0	0	0	0	0	0	0	0	0
2385d90037f326222d440416325e917c	0	0	73	0	0	0	0	0	2	0	0	0	0
a111b87ecb1380d3259f91e5129c13f3	0	1	2	0	0	0	0	0	0	0	0	0	0
94991ee0e334ddd1ee52ffda722120f6	4	0	0	0	0	0	0	0	0	0	0	0	0
507e6ef657efeaeca524bf99b5f6160f	0	0	0	0	0	0	0	0	0	0	0	6	4
bc484a2a0b5a10c4174b971ead41048d	0	0	5	0	0	0	0	0	0	0	0	0	0
53ffd78efb65d7ab004bc4ddb08d8140	0	0	0	1	0	0	0	0	0	0	0	1919	0
4e8fb268b029a306cb006d8d316ea308	0	0	0	0	0	7	0	0	0	0	0	0	0
718b4007cc491bfbf2e5278218f52ce2	0	5	0	0	0	0	0	0	0	0	0	0	0
954a9784391ddab9b951362777ad5a51	2	37	0	0	0	7	0	0	1	0	0	60	0
e1b389b146dd457fe5fb021a01f7005a	0	0	0	0	0	19	0	0	0	0	0	0	0
d76ad589fbe516646764fd1d6874a5b4	0	0	0	0	0	0	0	0	0	0	0	22	0
ef0c8baec8a11eecbaa85e997919b064	0	0	0	0	0	10	0	0	0	0	0	0	0
31521bc780ab19a770f363afb2e4224f	0	0	0	15	0	0	0	0	0	0	0	3	0
c8da1b373935f07f54b951ed247cb0a0	0	0	0	0	0	0	0	0	0	0	0	24	0
c9bbd0de07a0ec9b62b7ed8e22068b43	0	0	0	0	0	0	0	0	0	304	0	0	0
3370d0585bf0f7b7fa197dbc33df87ed	0	0	0	0	0	422	1	0	0	0	0	0	0
d4d1055bb9b96e0f72f8fd7bc51b758b	1	0	0	0	0	0	0	0	0	0	0	0	3
f8d592e223b6c02859b9d3927c0b70c2	0	0	0	0	0	0	0	0	0	0	0	208	0
f0db49bf30fc505601ce69eea85b2ab1	0	0	3	1167	0	0	0	0	0	0	54	0	0
81317e6b28697d84b2b77c191d14e163	0	0	0	0	0	0	0	0	0	0	0	22	0
1218581dcc6bd62a1a0b59d90bbe34e7	0	0	0	0	0	0	0	0	0	6	0	0	0
755e0e7ed438347b51491030ace847b8	0	0	0	0	0	0	0	0	7	0	0	0	0
93c615b833af56bb67c03f9636c5258e	0	2	0	0	0	59	0	0	0	0	0	34	0
51a7d4e60440372065ce5f264761b9b5	0	15	0	0	0	0	0	0	0	0	0	35	0
91519847780ffb87a0a530c3bd2ae841	3	0	0	0	0	0	0	0	0	0	0	0	0
1b9eb26aa8892df5a36ed029258b7dac	8	0	0	0	0	0	0	0	0	0	0	0	0
617ff504158e64eef6724cd191477571	1	0	0	0	0	0	0	0	0	0	0	4	0
1ddfefa6d20c52e3f2c4c50b90ce68d5	3	0	0	0	0	0	0	1	0	0	0	0	0
59ae0e496b59f86e35c759a92e2d5dfc	0	0	13	0	0	0	0	0	0	0	0	0	0
3a90e67e79bd4b85de25600aabd706ff	0	0	0	0	0	0	0	0	0	0	0	13	0
5e62b0d144371046912cbcdbe39b22be	0	0	1	0	0	0	0	0	0	11	0	4	0
91832558c3cb257ba0e0793d18a960e4	0	0	0	0	1	4	0	0	1	0	0	0	0
ae6b7c018822e56d3b6c2c03bef241b2	130	0	0	5	0	0	0	1032	0	0	0	0	0
bda078edb4d489198a09a019f8f39e93	0	0	0	0	0	0	0	7	0	0	0	0	9
7c77b5977c3ec54db0162375b2755d42	0	0	0	0	0	5	0	0	0	0	0	0	0
05aefddaa2ef4f738f8f337a001b6cda	0	0	0	0	0	0	0	0	0	0	0	54	0
eb1eed0353b346696113e44e5905ef74	2	0	0	0	0	0	0	0	0	0	0	0	0
d182540bf9621085858203fbdd16ae1f	10	0	0	0	0	0	0	0	0	0	0	0	0
960a569a253ada2f4161d98425ab0e60	0	0	0	0	0	0	0	0	0	0	0	49	0
8fc32fcd2563811412d861f5282eeedd	0	0	0	0	0	0	0	0	0	0	0	4	8
ab2a83608e835867033f088bb67ab848	4	0	0	0	0	0	0	0	0	0	0	0	0
51f49ce1955588521a3c44689b926e69	6	0	0	0	0	0	0	5	0	0	0	0	0
776b368b0211b004f4a5af33a3fb6feb	1	0	0	0	0	6	0	0	0	0	0	1	0
d8655ae5b37316ac90cb6d68c99c8231	0	0	0	0	0	49	0	0	0	0	0	0	0
f9e0c24ac1ca4c90ab2dac088753a2f1	0	2	0	0	0	0	0	0	0	0	0	207	0
88d40d83bfeaf26369ef0b527bd2760a	0	5	0	0	0	0	0	0	0	0	0	0	0
b6a22a7244d8529703926fa2512c9061	25	2	0	0	2	0	0	2	6	0	0	0	10
dd36817d138865d15cf10913472d351c	0	0	0	0	0	0	0	5	0	0	0	0	0
d3ae0961d4f26aac0de57472885792ae	2	0	1	0	0	0	0	0	0	0	0	0	0
981d6bf77c3587075c833a0821a09d0b	106	0	0	0	0	0	0	0	0	0	0	0	0
a592454a411b412bc9bbbb5948b3ec56	2	0	0	0	0	0	0	0	0	3	0	0	0
539361f27e0419b0025726b18403b231	3	0	0	0	0	0	0	0	0	0	0	0	0
3b83c7d0be09827943ff22c4c9d6e9ca	0	1	0	0	0	0	0	0	0	0	0	0	2
e11467efed345f065af77b87484ae764	0	0	0	4	0	0	0	0	0	161	0	0	0
759eb58d4b57285ab82aec16b65e3ec6	14	0	0	0	0	0	0	0	0	0	0	0	0
146b7485dc69893ca779e84e4c450e74	0	2	0	0	0	1	0	0	0	0	0	0	0
66f6af21b5d7dc9750b4b524b53820bf	0	0	0	0	0	1	0	0	0	2	0	0	0
bab459e4cb13fda134656f04fbfc1ac6	0	1	7	0	0	0	0	0	0	0	0	0	0
fae6516aaca4676f8eab9b9fcbd7b91e	0	6	136	0	0	24	93	0	0	0	0	68	0
409a0f217d7d45dd6990f36319458e83	0	1	0	0	1	0	0	0	0	0	0	0	0
3c1cfea823fa195193cabab75af42625	0	0	0	0	0	5	0	0	0	0	0	158	0
070e1cc825564d9469fe368725b64147	0	19	0	0	0	2	0	0	2	0	0	0	0
49540b30ca7a7a6565acf726d515bd95	4	1	17	0	0	6	22	0	0	0	0	3	0
ac4cd09d3751f47f6c465a506c1e59af	0	0	0	0	0	4	12	0	0	0	0	0	0
6a3b713966f0ab1c4966857a0f53cbb7	0	2	3	0	0	0	0	0	0	0	0	0	0
0c2f22b76c15b90f3831e576aac048f7	4	1	20	0	0	0	0	0	4	0	0	0	0
06005b11c0b3ef7bbb55571523b37bbe	0	0	0	0	0	0	0	0	3	0	0	0	0
9f1d9c6e4932b4940fc9e84250b5f09b	0	0	0	0	0	26	0	0	0	0	0	0	0
69a249316b63c9b08f6d1ce0ce1277fd	0	0	0	0	0	0	0	0	0	0	0	0	34
db7c5e6996cd3c03ac65e63561ac9fdc	139	0	0	0	0	0	0	0	0	0	0	0	0
af0768141ae583c8a36991c9fd120df8	0	0	0	0	0	85	0	0	0	0	0	0	0
8d687dbe633ec9054b2e25155856ffb9	1	0	1	0	0	0	0	0	0	0	0	0	0
0995d6520e492c9f27c77b8831abc093	0	1	29	0	0	3	0	0	0	0	0	0	0
a0f008bb54a94a576edb5e78f64c451f	0	0	0	12	0	0	0	0	0	0	0	0	0
13fb9f505155a146b2ba043afe891b1c	2	1	0	0	2	0	0	0	3	0	0	0	0
544f8a6e0ba8c2b8035929561129d39e	3	2	0	0	0	0	0	0	0	0	0	0	0
7a5ad7d501985047babe9846d2329608	0	0	0	7	0	0	0	0	0	141	0	7	0
a772ebddda38c7d92d54dc0e6ddffee9	0	0	0	0	0	0	0	0	0	0	0	11	25
476bc547a96eb3efe1fd3be073f312c0	0	0	0	0	4	0	0	0	9	0	0	0	0
4ac37364493cce319bff1f45d747a490	0	27	0	0	0	0	0	0	0	0	0	0	0
3b032820e1fc770f8f5a37c00808be98	0	0	0	0	0	53	0	0	0	0	0	0	0
a410c4958e3a4ad4186d12c85f7dbecd	2	0	0	0	0	0	0	9	0	0	0	0	0
25a032428a1c2913bd991cbaf63a7b71	1	0	0	0	0	0	0	0	0	0	3	0	0
746fc427fa34d82fe62e387f13ddfde5	26	0	0	0	0	0	0	0	0	0	0	0	0
51dd444a368d8ec0f2b6e44545bed1bf	0	0	0	0	0	0	0	0	0	0	0	121	0
5ee40275b87dca82e4dc368f91449eff	0	0	1447	0	0	0	0	0	0	0	0	0	0
729cb2bbccb01409f90b85fc505b528c	0	0	0	0	0	0	0	0	6	0	0	0	0
088b7e7e55583a9d3df5b34f543876e3	0	17	0	0	0	0	0	0	0	3	0	7	0
5dab106eeb211f6447e12fe82341a46c	2	0	0	0	0	0	0	3	0	0	0	0	0
2d767b091658f13cf3ca0451cc09f055	4	0	0	0	0	0	0	5	0	0	0	0	0
afd4caa5f96950194aed19eaef689f43	0	0	0	0	0	0	0	0	115	0	0	0	0
0e5610d3c976c4e8870dc75d7c7852b7	0	0	0	0	0	0	0	0	0	0	0	0	8
f6aec28c5a8f85f7334c97a32ead5f59	0	0	0	0	0	0	0	0	0	0	0	171	0
022f1f5092c5a7622f1901a196dae301	0	5	0	6	0	0	0	0	0	0	0	0	0
427f788dcd70d72ae5929787e08c3abf	0	0	5	0	0	0	0	0	0	0	0	0	0
41539fda572392f164574b398da4f533	13	0	0	0	0	0	0	0	0	0	0	0	0
7ed35e6a7be8f6d28dd5165ab83c37a3	26	0	0	0	0	0	8	0	0	0	0	0	0
6653a1a66494456754d2f4e5f9f3a17f	0	0	0	3	0	0	0	0	0	0	0	8	0
9783459a455bee5186984232c0c97a31	7	0	0	0	0	0	2	3	0	0	0	0	0
357d7485693ea7153d0b010c8c5e7ba3	0	0	0	0	0	0	0	0	0	0	0	0	18
a5a52e0b680046eb13e7745cb70f400c	0	22	9	0	0	43	0	0	0	0	0	34	0
2c72e362953cdc7a699454cc72e3938d	9	0	0	0	0	0	0	0	0	0	0	0	0
20d1472318f0f379951ee8d968173f6d	7	0	0	0	0	0	0	0	0	0	0	0	0
57ee52bfa3cc7a703ec4eff30cc2cdf4	0	0	0	12	0	0	0	0	0	23	0	0	0
d7f60c3da4f1148d1072f17c61db59ab	0	10	0	0	0	0	0	0	0	0	0	0	0
033df5b9c6407d8e2dbdcd5159fb64ac	44	0	0	0	0	0	0	0	0	0	0	0	0
407a7a3d209ee34733db20a32c045141	0	0	0	0	0	0	0	0	0	0	0	0	26
0f6a2d702c73bc1e492401c4a2bb0d96	0	3	2	0	3	0	0	0	0	0	0	0	0
2d367d3631e46be070aea0f32131f6ea	45	0	0	0	0	0	0	0	0	0	0	0	0
466c1639701bf8d4e4f5817201d53cae	14	0	0	0	0	0	0	0	0	0	0	0	0
1dface170d4e51d2ce3d529ee8610a7f	1	0	0	2	0	0	0	0	1	0	0	0	0
eda4d739275c3943ca95bd6c23e1654e	1	0	0	0	0	0	0	1	0	0	0	0	0
8785b0216706374514e0563558539828	0	0	0	0	0	0	0	0	0	0	0	0	50
0a7faf19dc487c6fb5d304a6a4d97432	6	0	0	0	0	0	0	0	0	0	0	0	0
c68cf1abe8db3eafc12a4dbbc44d0746	2	0	0	0	0	0	0	4	0	0	0	0	0
1401a6622ff9d517cbb04f296a55257a	4	227	1184	1	7	2135	1	0	5	0	0	634	16
db7ad48337570a6571754ed6ccdd658e	6	0	0	0	0	0	0	0	0	0	0	0	0
5d6d0e74df053f67f90027ab53254858	4	0	0	0	0	0	0	2	0	0	0	0	0
c90b444833bc9e1771bfa394b1bacf6a	4	0	0	0	0	0	0	27	0	0	0	0	0
bebdc20a2bdd9c05cda6e21b0029233e	2	0	0	0	0	0	0	0	0	0	0	0	0
cecf6aa7309b2052327737b89d10efbe	2	0	0	0	3	0	0	0	0	0	0	0	0
4995cc6570bd5b1e7867f369324fa70c	0	0	0	0	0	0	0	0	3	0	0	0	0
be7452fb8bff3ed00bbd4637af38bd6e	4	0	0	0	0	0	0	1	0	0	0	0	0
d69e4f7458bb2bf4d22cac1260abb5f4	0	0	0	0	0	0	0	0	0	0	0	0	42
7f30c56f6dd67f35b4958e942e37dd64	0	0	0	0	0	17	0	0	0	0	0	0	0
a898ff6f5925f5d1fbf0dbfc3a9c8436	0	0	0	0	0	5	0	0	0	0	0	0	0
05c334f45cd3e4d788e2063619f2f723	0	2	2	0	0	0	0	0	0	0	0	0	0
01acf017ab48a1c2351b4e25067be405	3	1	0	0	0	1	0	0	2	0	0	0	0
eea37bfcfd67fb4ed43b6194f08b2e7b	0	1	0	0	0	0	0	0	1	0	0	0	0
4805764e93424356f3fce675aa95c72d	2	0	2	0	0	0	0	0	0	0	0	0	0
42467b88303abadd0ad3423e5cbddd75	111	0	0	0	0	0	0	0	0	0	0	0	0
974963e406745b68845decbe6a0b1b98	0	0	29	0	0	0	0	0	0	0	0	0	0
d78c5b3eeb007f5d6b3ac35330a103b8	0	6	0	0	0	122	0	0	0	0	0	61	0
79d7e7b4a51626f8651021e0dcaf8c9a	0	7	0	0	0	0	0	0	0	0	0	0	0
f758e0a577990162c7ed2f626adb7218	3	0	0	0	0	0	0	0	0	0	0	0	0
55d926344951b265d22dcfd330728d9d	0	0	0	0	0	8	0	0	0	0	0	0	0
89e80bcad5f3660ad5343a9e16132e5d	2	0	0	0	0	0	0	13	0	0	0	0	0
7378ef879a080e2d6fc28218d2d766e4	0	0	0	0	0	0	0	0	0	0	0	0	7
792fe34dd6d9b19a12c360c5b99d5dea	0	0	0	0	0	0	0	0	0	0	0	45	1
a04b652be3478726c0bb69f96247a6d3	0	0	0	0	0	0	0	0	0	0	0	0	10
408c9781655514ca8d5ff2a675011014	0	0	6	0	5	1	0	0	8	0	0	0	0
289feb133ee5951deca9df443d1e8457	55	0	0	0	0	0	0	0	0	0	0	0	0
9f2dcf506c0b8fe319680625930455ac	9	11	574	21	2	12	263	0	0	0	17	191	4
7287935a301f5ac022e46085accf7816	0	0	6	0	3	0	0	0	7	0	0	0	0
f2635db429532a673e66cf33ee89a64b	0	0	0	0	0	5	0	0	0	4	0	11	0
c7c076973c2331fb4fa2064f71cc2269	0	0	0	0	0	43	0	0	0	0	0	0	0
2cff52c17d6c95c5ae0522ae74c3f698	0	0	0	0	0	0	0	0	0	0	0	324	0
54e2c0e1a30be07650e85dbd869b4112	0	0	0	0	0	0	0	0	0	0	0	11	16
e5bd5e85edbfa69f022c409c78279707	1	0	0	0	0	0	0	2	0	0	0	0	0
0d8fabe4e884f0b4b4829e2d102629ed	1	0	12	2	0	2	0	0	0	0	0	0	0
7910b53e9a90cdb6123241b1900d768b	3	0	0	0	0	0	0	0	0	0	0	0	0
4bbb4734e068a4c38995924b911806ad	0	0	0	0	0	0	0	0	0	0	0	0	7
45ad90c811a913ccf9445d91f336ee0a	0	0	0	0	0	0	0	0	0	0	0	6	2
c5c374cb96973dd68bb67cbf313c6b05	1	0	0	0	0	0	0	0	0	0	0	0	448
92eedfac58d032c20b49fcda875482f3	0	0	227	0	0	0	0	0	0	0	0	0	0
c8481515ef7f1f5bd449fb4170e6d587	0	0	0	0	0	0	0	0	0	0	0	45	0
